species_code,recording_id,safe_id,onset,offset,freq_min,freq_max,power,cluster_id,method
jabwar,xc:486788,xc_486788,25.536,25.664,7687.5,8062.5,58.22332763671875,0,bambird
jabwar,xc:486788,xc_486788,23.6053,24.8107,20484.4,23953.1,57.83767318725586,0,bambird
jabwar,xc:27362,xc_27362,23.22,23.4754,13178.3,14944.0,55.4462890625,0,bambird
japwag1,ml:640256369,ml_640256369,13.4908,14.6866,43.1,15202.4,1763.919921875,0,bambird
japwag1,ml:640256369,ml_640256369,12.6084,13.4908,7364.4,15633.1,1373.1951904296875,0,bambird
japwag1,ml:640256369,ml_640256369,0.6153,2.2407,2928.5,8441.0,1183.53857421875,0,bambird
japwag1,ml:640256369,ml_640256369,22.7788,23.5218,10551.3,12317.0,1173.12548828125,0,bambird
japwag1,ml:640256369,ml_640256369,1.8228,2.7051,43.1,689.1,1056.77392578125,0,bambird
japwag1,ml:640402579,ml_640402579,4.2144,8.1386,43.1,22006.9,527.7122192382812,0,bambird
japwag1,ml:170805251,ml_170805251,38.6133,40.7893,6796.9,11859.4,388.9013671875,0,bambird
japwag1,ml:611293787,ml_611293787,22.7207,23.6611,5555.6,22006.9,365.68084716796875,0,bambird
japwag1,ml:640402579,ml_640402579,2.113,3.8777,387.6,22006.9,303.62249755859375,0,bambird
japwag1,ml:611293787,ml_611293787,13.0612,14.5821,5340.2,22006.9,288.02001953125,0,bambird
japwag1,ml:611293787,ml_611293787,25.9019,26.552,818.3,4005.2,277.50335693359375,0,bambird
japwag1,ml:611293787,ml_611293787,23.1387,23.5218,43.1,387.6,276.5662841796875,0,bambird
japwag1,ml:640402579,ml_640402579,8.7771,10.2864,43.1,16925.1,265.2197570800781,0,bambird
labcro1,xc:307471,xc_307471,2.432,2.9227,20953.1,21656.2,708.8428955078125,1,bambird
labcro1,xc:307471,xc_307471,2.3467,2.8907,23343.8,23953.1,697.953857421875,1,bambird
labcro1,xc:811821,xc_811821,129.37,130.1362,19552.1,22006.9,628.1544189453125,1,bambird
labcro1,xc:307471,xc_307471,3.52,4.0853,20953.1,23156.2,603.684814453125,1,bambird
labcro1,xc:307471,xc_307471,3.5093,4.0747,23578.1,23953.1,599.0162353515625,1,bambird
labcro1,xc:133745,xc_133745,159.8462,160.7401,43.1,6201.6,536.9992065429688,1,bambird
labcro1,xc:307471,xc_307471,3.7333,4.1707,5343.8,5812.5,533.180908203125,1,bambird
labcro1,xc:81350,xc_81350,0.0348,3.2044,43.1,22006.9,503.6379089355469,1,bambird
labcro1,xc:350538,xc_350538,0.6502,3.9474,18777.0,22006.9,418.49920654296875,1,bambird
labcro1,xc:350538,xc_350538,15.3136,18.3902,43.1,9302.3,372.0023498535156,1,bambird
labcro1,xc:811821,xc_811821,74.2226,75.1398,19810.5,21274.8,358.9510498046875,1,bambird
labcro1,xc:811821,xc_811821,129.37,129.5557,21533.2,22006.9,323.57470703125,1,bambird
labcro1,xc:344448,xc_344448,5.2825,5.4219,9302.3,9948.3,316.8871154785156,1,bambird
labcro1,xc:811821,xc_811821,14.5473,15.3948,19466.0,22006.9,312.8072509765625,1,bambird
labcro1,xc:811821,xc_811821,53.9167,54.7062,19896.7,22006.9,302.42803955078125,1,bambird
labcro1,xc:603876,xc_603876,0.0107,5.1093,46.9,23953.1,253.70175170898438,1,bambird
labcro1,xc:350538,xc_350538,18.2161,18.4715,7708.9,8656.3,245.54104614257812,1,bambird
labcro1,xc:350538,xc_350538,1.6486,2.0898,20413.5,20887.2,208.284912109375,1,bambird
labcro1,xc:350538,xc_350538,1.6718,2.055,16451.4,16882.0,207.78564453125,1,bambird
labcro1,xc:133745,xc_133745,114.0448,114.4512,43.1,9087.0,194.8074188232422,1,bambird
labcro1,xc:133745,xc_133745,114.5092,114.8807,43.1,9173.1,191.49557495117188,1,bambird
labcro1,xc:133745,xc_133745,132.0403,132.4466,43.1,3703.7,180.6268310546875,1,bambird
labcro1,xc:344448,xc_344448,5.2941,5.3754,21145.6,21576.3,173.31881713867188,1,bambird
labcro1,xc:133745,xc_133745,113.6036,113.9519,43.1,9043.9,158.4025115966797,1,bambird
labcro1,xc:344448,xc_344448,5.2013,5.2825,18174.0,18992.3,157.30123901367188,1,bambird
labcro1,xc:344448,xc_344448,3.7849,3.9126,15159.4,15590.0,143.6414337158203,1,bambird
labcro1,xc:344448,xc_344448,4.2725,4.3305,13781.2,14039.6,126.40469360351562,1,bambird
litegr,xc:365090,xc_365090,3.6571,4.0403,15934.6,19250.7,3119.73388671875,0,bambird
litegr,xc:365090,xc_365090,1.0565,1.3816,16063.8,18604.7,2279.2578125,0,bambird
litegr,xc:372947,xc_372947,7.5465,9.3576,43.1,6847.6,1329.0888671875,0,bambird
litegr,xc:365090,xc_365090,0.3831,0.5573,16106.8,18561.6,1258.0538330078125,0,bambird
litegr,xc:365090,xc_365090,0.209,0.3135,15977.6,18777.0,1072.19140625,0,bambird
litegr,xc:365090,xc_365090,1.8228,2.055,172.3,2885.4,1049.922607421875,0,bambird
litegr,xc:331548,xc_331548,231.4333,232.3273,5512.5,8053.4,787.1062622070312,0,bambird
litegr,xc:372947,xc_372947,6.3855,7.3839,43.1,1550.4,770.7391357421875,0,bambird
litegr,xc:372947,xc_372947,1.2539,6.4319,43.1,22006.9,452.94000244140625,0,bambird
litegr,xc:372947,xc_372947,0.2322,1.8924,43.1,4780.4,385.201416015625,0,bambird
litegr,xc:331548,xc_331548,231.619,231.9557,4952.6,5986.2,363.6165466308594,0,bambird
litegr,xc:372947,xc_372947,15.418,18.7385,43.1,17872.6,353.7012939453125,0,bambird
litegr,xc:710201,xc_710201,16.544,16.992,15843.8,18281.2,345.40093994140625,0,bambird
litegr,xc:710201,xc_710201,16.544,16.9813,20296.9,21140.6,345.22576904296875,0,bambird
litegr,xc:710201,xc_710201,16.5547,16.9813,14437.5,15234.4,344.31475830078125,0,bambird
litegr,xc:710201,xc_710201,16.5547,16.9813,18562.5,19968.8,344.31475830078125,0,bambird
litegr,xc:710201,xc_710201,16.5547,16.9813,21843.8,23250.0,344.31475830078125,0,bambird
litegr,xc:331548,xc_331548,270.2106,273.4962,43.1,22006.9,201.17092895507812,0,bambird
litegr,xc:331548,xc_331548,10.8902,11.3894,20370.4,20758.0,183.92628479003906,0,bambird
litegr,xc:331548,xc_331548,231.8861,232.246,21662.4,22006.9,165.59686279296875,0,bambird
litgre1,xc:380340,xc_380340,6.7802,8.5217,18518.6,20198.1,1911.2314453125,0,bambird
litgre1,xc:380340,xc_380340,47.8795,48.2046,21576.3,22006.9,1871.59375,0,bambird
litgre1,xc:380340,xc_380340,7.0008,8.5217,20327.3,22006.9,1801.3477783203125,0,bambird
litgre1,xc:380340,xc_380340,47.9608,48.1234,2799.3,3531.4,1124.21044921875,0,bambird
litgre1,xc:380340,xc_380340,47.984,48.5413,6460.0,9517.7,1114.4786376953125,0,bambird
litgre1,xc:712583,xc_712583,43.3067,43.6587,937.5,1593.8,749.133544921875,0,bambird
litgre1,xc:712583,xc_712583,43.6907,43.9467,984.4,1453.1,609.993408203125,0,bambird
litgre1,xc:712583,xc_712583,19.7973,20.512,6421.9,8015.6,501.47552490234375,0,bambird
litgre1,xc:827756,xc_827756,0.0116,5.1316,43.1,22006.9,443.0748596191406,0,bambird
litgre1,xc:712583,xc_712583,43.392,43.5947,22968.8,23531.2,412.1421813964844,0,bambird
litgre1,xc:712583,xc_712583,43.3493,43.552,21656.2,22171.9,409.8116455078125,0,bambird
litgre1,xc:314911,xc_314911,23.6611,24.5203,12963.0,20284.3,184.56521606445312,0,bambird
lottit1,xc:424195,xc_424195,192.6507,193.664,46.9,2062.5,625.0968017578125,1,bambird
lottit1,xc:424195,xc_424195,33.28,34.5067,46.9,328.1,428.3101501464844,1,bambird
lottit1,xc:424195,xc_424195,6.528,7.5413,46.9,1265.6,409.7736511230469,1,bambird
lottit1,xc:424195,xc_424195,10.88,11.4133,375.0,1218.8,404.9832763671875,1,bambird
lottit1,xc:424195,xc_424195,7.9467,8.7573,7265.6,9656.2,402.8037109375,1,bambird
lottit1,xc:708449,xc_708449,7.392,7.7973,21187.5,22265.6,169.80508422851562,1,bambird
mallar3,xc:308994,xc_308994,0.9493,1.2907,703.1,3093.8,133.91236877441406,0,bambird
mallar3,xc:541823,xc_541823,3.9253,5.1413,46.9,23953.1,111.80951690673828,0,bambird
mallar3,xc:541823,xc_541823,10.9547,11.648,46.9,9656.2,78.38737487792969,0,bambird
mallar3,xc:396538,xc_396538,310.144,310.2187,17203.1,17437.5,77.22807312011719,0,bambird
mallar3,xc:845103,xc_845103,1.1842,2.0782,861.3,3876.0,77.08665466308594,0,bambird
mallar3,xc:396538,xc_396538,307.1147,307.2107,20109.4,20343.8,64.73619079589844,0,bambird
mallar3,xc:601278,xc_601278,47.1133,47.6938,19982.8,22006.9,63.66518783569336,0,bambird
mallar3,xc:396538,xc_396538,274.6453,274.7627,20062.5,20484.4,61.790184020996094,0,bambird
mallar3,xc:308994,xc_308994,1.3867,1.504,20625.0,21468.8,61.14580535888672,0,bambird
mallar3,xc:541823,xc_541823,11.2853,12.3307,46.9,23953.1,60.98809814453125,0,bambird
mallar3,xc:308994,xc_308994,1.3973,1.504,22359.4,22640.6,60.64640426635742,0,bambird
mallar3,xc:396538,xc_396538,307.0933,307.1787,22968.8,23390.6,59.18193817138672,0,bambird
mallar3,xc:308994,xc_308994,0.96,1.1733,15703.1,20578.1,57.27888488769531,0,bambird
mallar3,xc:396538,xc_396538,233.4933,233.6,20156.2,20484.4,57.00434875488281,0,bambird
mallar3,xc:308994,xc_308994,0.9813,1.12,23671.9,23953.1,53.39696502685547,0,bambird
mallar3,xc:541823,xc_541823,3.1573,3.7973,46.9,23953.1,45.49135208129883,0,bambird
mallar3,xc:879568,xc_879568,1.2771,1.5557,430.7,1076.7,43.9541130065918,0,bambird
mallar3,xc:845103,xc_845103,0.4063,1.1494,43.1,9646.9,39.62740707397461,0,bambird
mallar3,xc:573929,xc_573929,4.4698,4.6672,17312.7,18303.2,39.49212646484375,0,bambird
mallar3,xc:541823,xc_541823,5.856,6.5173,46.9,10875.0,37.2332649230957,0,bambird
mallar3,xc:170676,xc_170676,9.1487,9.3925,19422.9,20456.5,36.064693450927734,0,bambird
mallar3,xc:573929,xc_573929,4.5047,4.6092,18174.0,18690.8,34.56238555908203,0,bambird
mallar3,xc:170676,xc_170676,8.3708,8.6378,19810.5,21533.2,34.016231536865234,0,bambird
mallar3,xc:601278,xc_601278,42.2719,42.5738,17183.5,21317.9,33.11793518066406,0,bambird
mallar3,xc:845103,xc_845103,0.952,1.161,5814.0,6330.8,31.07724952697754,0,bambird
mallar3,xc:601278,xc_601278,17.7052,17.9722,17441.9,18217.1,29.29928970336914,0,bambird
meabun1,xc:155678,xc_155678,32.32,33.088,14718.8,23953.1,458.4151306152344,1,bambird
meabun1,xc:155678,xc_155678,19.4133,20.7253,16078.1,23953.1,425.3961181640625,1,bambird
meabun1,xc:155678,xc_155678,20.544,20.832,20718.8,23953.1,197.52731323242188,1,bambird
meabun1,xc:155678,xc_155678,20.8533,21.28,20390.6,23953.1,164.80165100097656,1,bambird
meabun1,xc:155678,xc_155678,8.288,8.384,8109.4,8671.9,151.0111846923828,1,bambird
meabun1,xc:94559,xc_94559,22.112,22.5813,46.9,1078.1,47.23308563232422,1,bambird
norpin,xc:715211,xc_715211,2.1014,7.4536,17657.2,22006.9,567.5018310546875,0,bambird
norpin,xc:715211,xc_715211,9.3809,11.3197,17958.7,22006.9,232.3961944580078,0,bambird
norpin,xc:715211,xc_715211,14.0249,16.4397,19078.4,22006.9,227.12960815429688,0,bambird
norpin,xc:432258,xc_432258,0.3019,4.8646,43.1,8656.3,210.48687744140625,0,bambird
norpin,xc:984329,xc_984329,21.7919,22.0938,20542.7,20758.0,178.27349853515625,0,bambird
norpin,xc:715211,xc_715211,6.1649,7.4652,20628.8,22006.9,168.375244140625,0,bambird
norpin,xc:432258,xc_432258,11.1688,14.5241,43.1,17011.2,143.86318969726562,0,bambird
norpin,xc:715211,xc_715211,7.0821,8.0225,18647.8,20671.9,126.83746337890625,0,bambird
norpin,xc:984329,xc_984329,21.85,22.1402,7321.3,8268.8,124.61813354492188,0,bambird
norpin,xc:984329,xc_984329,21.6642,21.8384,559.9,1938.0,110.40921020507812,0,bambird
norpin,xc:129047,xc_129047,8.4753,8.6959,21231.7,22006.9,96.99495697021484,0,bambird
norpin,xc:984329,xc_984329,21.5946,21.8035,2110.3,2756.2,95.43592834472656,0,bambird
norpin,xc:984329,xc_984329,21.8848,21.9893,18906.2,19379.9,86.25379180908203,0,bambird
norpin,xc:432258,xc_432258,5.2013,6.9776,43.1,10379.0,75.22564697265625,0,bambird
norpin,xc:432258,xc_432258,5.1897,6.5945,10292.9,22006.9,65.12985229492188,0,bambird
norpin,xc:616572,xc_616572,5.3333,5.4187,22359.4,22640.6,63.35985565185547,0,bambird
norpin,xc:616572,xc_616572,5.344,5.4293,20859.4,21093.8,63.00910949707031,0,bambird
norpin,xc:432258,xc_432258,17.9026,20.3523,43.1,7019.8,58.55854797363281,0,bambird
norpin,xc:972654,xc_972654,4.7369,5.2477,11326.5,20155.1,50.196861267089844,0,bambird
norpin,xc:614451,xc_614451,4.5511,6.1301,43.1,3100.8,49.370887756347656,0,bambird
norpin,xc:640792,xc_640792,4.7573,4.9173,19359.4,19734.4,46.84011459350586,0,bambird
norpin,xc:640792,xc_640792,4.7893,4.9173,20812.5,21187.5,46.47807312011719,0,bambird
norpin,xc:640792,xc_640792,4.7893,4.9173,22359.4,22640.6,46.47807312011719,0,bambird
norpin,xc:129047,xc_129047,9.021,9.1371,21490.1,22006.9,45.263973236083984,0,bambird
norpin,xc:129047,xc_129047,3.8081,4.0403,21274.8,22006.9,45.23149871826172,0,bambird
norpin,xc:616572,xc_616572,5.2907,5.3973,6187.5,6750.0,43.689605712890625,0,bambird
norpin,xc:972654,xc_972654,4.7485,5.2245,18690.8,22006.9,41.22451400756836,0,bambird
norpin,xc:616572,xc_616572,25.28,25.7707,20812.5,21328.1,40.71353530883789,0,bambird
norpin,xc:614451,xc_614451,58.7349,58.9322,11886.3,13350.6,40.165252685546875,0,bambird
norpin,xc:972654,xc_972654,4.7717,5.2129,9043.9,11283.4,39.750125885009766,0,bambird
norpin,xc:616572,xc_616572,25.408,25.792,22218.8,22687.5,39.17240905761719,0,bambird
norsho,xc:692984,xc_692984,8.1493,8.544,15937.5,23953.1,2023.29052734375,0,bambird
norsho,xc:612076,xc_612076,29.9947,34.8907,46.9,23953.1,1861.530029296875,0,bambird
norsho,xc:692984,xc_692984,9.0133,9.2267,8390.6,16312.5,1724.51123046875,0,bambird
norsho,xc:692984,xc_692984,1.0027,1.4933,22218.8,23953.1,1332.258544921875,0,bambird
norsho,xc:692984,xc_692984,8.1707,8.4373,15187.5,17437.5,1296.7493896484375,0,bambird
norsho,xc:692984,xc_692984,0.64,0.7893,17765.6,18468.8,1238.751708984375,0,bambird
norsho,xc:612076,xc_612076,25.3227,27.0933,46.9,18468.8,1127.261962890625,0,bambird
norsho,xc:612076,xc_612076,27.36,29.312,46.9,23953.1,564.3026123046875,0,bambird
norsho,xc:612076,xc_612076,26.4213,26.912,20531.2,21187.5,512.0653076171875,0,bambird
norsho,xc:612076,xc_612076,26.4107,26.8373,18890.6,20109.4,499.3980712890625,0,bambird
norsho,xc:1077690,xc_1077690,9.5147,9.888,1500.0,2531.2,349.382568359375,0,bambird
origre,xc:268302,xc_268302,2.0085,2.4149,43.1,4608.1,685.8524169921875,1,bambird
origre,xc:268302,xc_268302,11.1804,11.3429,4608.1,5297.2,378.9319763183594,1,bambird
origre,xc:268302,xc_268302,8.5101,8.5798,5469.4,5986.2,344.67242431640625,1,bambird
origre,xc:268302,xc_268302,10.5767,10.6347,3230.0,3488.4,325.926513671875,1,bambird
origre,xc:268302,xc_268302,2.0898,2.3452,11240.3,13479.8,324.15032958984375,1,bambird
origre,xc:401718,xc_401718,8.603,8.7307,4694.2,4909.6,31.286762237548828,1,bambird
origre,xc:401718,xc_401718,11.9467,12.1789,3186.9,4134.4,30.326452255249023,1,bambird
ortdov,xc:955876,xc_955876,10.3467,13.024,46.9,21000.0,6986.0283203125,0,bambird
ortdov,xc:955876,xc_955876,5.632,7.7333,46.9,6703.1,4805.064453125,0,bambird
ortdov,xc:955876,xc_955876,8.4907,10.2827,46.9,4921.9,4600.00634765625,0,bambird
ortdov,xc:955876,xc_955876,7.4347,9.0027,46.9,1500.0,3627.226318359375,0,bambird
ortdov,xc:955876,xc_955876,6.7093,7.9253,6890.6,21000.0,3154.1259765625,0,bambird
osprey,xc:272312,xc_272312,17.1015,17.4266,689.1,3143.8,4305.4677734375,0,bambird
osprey,xc:272312,xc_272312,41.5405,42.0165,12661.5,22006.9,2887.6103515625,0,bambird
osprey,xc:272312,xc_272312,16.8925,17.2989,6373.8,10034.5,2657.9736328125,0,bambird
osprey,xc:272312,xc_272312,50.5731,50.8749,20068.9,22006.9,2567.52587890625,0,bambird
osprey,xc:272312,xc_272312,42.0746,42.2603,21447.1,22006.9,2537.49853515625,0,bambird
osprey,xc:118482,xc_118482,18.4715,21.6294,3660.6,22006.9,772.529296875,0,bambird
osprey,xc:118482,xc_118482,27.8059,29.6983,3660.6,13092.2,595.7376708984375,0,bambird
osprey,xc:118482,xc_118482,27.7711,29.1643,12618.5,22006.9,572.0903930664062,0,bambird
osprey,xc:118482,xc_118482,20.7586,22.7672,43.1,12187.8,492.582275390625,0,bambird
osprey,xc:118482,xc_118482,28.8856,31.2076,43.1,22006.9,474.453857421875,0,bambird
osprey,xc:664256,xc_664256,44.3307,45.4507,18890.6,21375.0,313.7845764160156,0,bambird
osprey,xc:664256,xc_664256,40.7573,41.824,18140.6,22359.4,254.2117919921875,0,bambird
osprey,xc:664256,xc_664256,40.7573,41.824,22125.0,23906.2,254.2117919921875,0,bambird
osprey,xc:511013,xc_511013,9.4157,12.086,13609.0,22006.9,244.57496643066406,0,bambird
osprey,xc:664256,xc_664256,45.2373,46.1867,17156.2,23953.1,189.5404510498047,0,bambird
palthr1,xc:652386,xc_652386,31.1787,31.7013,6703.1,12656.2,618.658447265625,0,bambird
palthr1,xc:652386,xc_652386,29.7173,30.2293,7031.2,15750.0,583.176025390625,0,bambird
palthr1,xc:652386,xc_652386,30.272,30.88,6187.5,15984.4,579.5882568359375,0,bambird
palthr1,xc:652386,xc_652386,27.776,27.936,10265.6,12234.4,498.466796875,0,bambird
palthr1,xc:652386,xc_652386,31.424,31.712,19218.8,19921.9,362.9481201171875,0,bambird
palthr1,xc:637017,xc_637017,0.0107,0.6187,21140.6,23953.1,87.58183288574219,0,bambird
pygwoo1,xc:155862,xc_155862,10.848,13.0347,8906.2,23953.1,556.1485595703125,0,bambird
pygwoo1,xc:155862,xc_155862,34.1547,36.2133,46.9,16312.5,328.02215576171875,0,bambird
pygwoo1,xc:155862,xc_155862,27.0293,29.0987,46.9,23953.1,269.74188232421875,0,bambird
pygwoo1,xc:267395,xc_267395,4.702,6.0836,2756.2,3789.8,212.52890014648438,0,bambird
pygwoo1,xc:155862,xc_155862,46.0907,48.8107,7828.1,23953.1,199.84793090820312,0,bambird
pygwoo1,xc:858022,xc_858022,9.28,9.4933,46.9,8437.5,198.65272521972656,0,bambird
pygwoo1,xc:858022,xc_858022,9.28,9.4933,9984.4,15328.1,198.65272521972656,0,bambird
pygwoo1,xc:155862,xc_155862,5.3653,7.1893,8062.5,23953.1,188.88833618164062,0,bambird
pygwoo1,xc:267415,xc_267415,2.6355,3.4017,13092.2,15590.0,162.17684936523438,0,bambird
pygwoo1,xc:841033,xc_841033,0.0107,1.1093,3375.0,23953.1,144.34274291992188,0,bambird
pygwoo1,xc:267394,xc_267394,46.9972,50.0042,43.1,22006.9,128.3585968017578,0,bambird
pygwoo1,xc:267415,xc_267415,3.3553,4.6208,12015.5,15891.5,118.22918701171875,0,bambird
pygwoo1,xc:858022,xc_858022,0.0107,0.128,23109.4,23953.1,97.50244903564453,0,bambird
pygwoo1,xc:267394,xc_267394,66.8038,69.3812,43.1,22006.9,90.79507446289062,0,bambird
pygwoo1,xc:155674,xc_155674,40.2453,40.4373,16500.0,16875.0,83.20764923095703,0,bambird
pygwoo1,xc:267394,xc_267394,43.2356,44.0018,13436.7,22006.9,76.7142333984375,0,bambird
pygwoo1,xc:267394,xc_267394,202.1994,206.6924,43.1,22006.9,76.18534851074219,0,bambird
pygwoo1,xc:858022,xc_858022,5.2053,5.472,7359.4,8859.4,75.34785461425781,0,bambird
pygwoo1,xc:858022,xc_858022,8.0533,9.1307,46.9,1828.1,70.8206787109375,0,bambird
pygwoo1,xc:267394,xc_267394,42.9105,43.3749,17485.0,20025.9,70.36479949951172,0,bambird
pygwoo1,xc:267415,xc_267415,2.8096,3.0766,1248.9,2368.7,70.18574523925781,0,bambird
pygwoo1,xc:267415,xc_267415,3.0418,3.2972,17398.8,18432.4,65.14500427246094,0,bambird
pygwoo1,xc:155674,xc_155674,52.5973,52.8,11156.2,12562.5,62.201026916503906,0,bambird
pygwoo1,xc:267395,xc_267395,4.5047,4.7485,9560.7,10249.8,59.453521728515625,0,bambird
pygwoo1,xc:841033,xc_841033,0.0213,0.128,7171.9,7828.1,58.92704391479492,0,bambird
pygwoo1,xc:267395,xc_267395,3.8661,4.1099,9259.3,10120.6,54.48506164550781,0,bambird
pygwoo1,xc:267395,xc_267395,4.1099,4.3654,8828.6,10206.7,53.306884765625,0,bambird
pygwoo1,xc:267395,xc_267395,4.0751,4.3073,17614.2,18389.4,51.45738220214844,0,bambird
pygwoo1,xc:155674,xc_155674,0.864,1.1627,11015.6,12515.6,49.77394104003906,0,bambird
pygwoo1,xc:267415,xc_267415,3.0883,3.4249,11584.9,12704.6,43.9714241027832,0,bambird
rocpig,xc:269761,xc_269761,0.0348,5.329,43.1,18260.2,3727.673095703125,0,bambird
rocpig,xc:269761,xc_269761,0.0464,5.1548,16193.0,22006.9,3693.8955078125,0,bambird
rocpig,xc:269761,xc_269761,0.0464,1.7531,9948.3,19939.7,1275.17431640625,0,bambird
rocpig,xc:269761,xc_269761,6.4435,7.6626,20801.1,21317.9,891.3714599609375,0,bambird
rocpig,xc:269761,xc_269761,3.959,4.6556,21404.0,22006.9,858.0734252929688,0,bambird
rocpig,xc:348079,xc_348079,1.8924,2.2872,43.1,689.1,723.21630859375,0,bambird
rocpig,xc:1046372,xc_1046372,0.9288,1.1029,43.1,258.4,707.7456665039062,0,bambird
rocpig,xc:486873,xc_486873,15.488,16.6187,23390.6,23953.1,681.6316528320312,0,bambird
rocpig,xc:706902,xc_706902,18.7037,28.5838,43.1,22006.9,628.533203125,0,bambird
rocpig,xc:348079,xc_348079,1.9389,2.5078,19724.4,21231.7,627.8186645507812,0,bambird
rocpig,xc:706902,xc_706902,8.9165,15.2091,43.1,4177.4,627.46875,0,bambird
rocpig,xc:348079,xc_348079,1.9389,2.2639,18777.0,19035.4,621.6546630859375,0,bambird
rocpig,xc:348079,xc_348079,1.9389,2.2639,21576.3,21791.6,621.6546630859375,0,bambird
rocpig,xc:706902,xc_706902,59.2573,67.4307,43.1,22006.9,586.2279052734375,0,bambird
rocpig,xc:348079,xc_348079,1.9737,2.2872,17441.9,17657.2,544.36474609375,0,bambird
rocpig,xc:706902,xc_706902,74.9772,78.1932,43.1,16451.4,451.3535461425781,0,bambird
rocpig,xc:706902,xc_706902,67.8139,73.0848,43.1,22006.9,434.0137634277344,0,bambird
rocpig,xc:48676,xc_48676,15.8244,16.8112,18044.8,18475.5,387.88671875,0,bambird
rocpig,xc:48676,xc_48676,15.8592,16.8112,17312.7,17743.4,387.87603759765625,0,bambird
rocpig,xc:48676,xc_48676,15.8592,16.8112,18690.8,19121.5,387.87603759765625,0,bambird
rocpig,xc:48676,xc_48676,15.8824,16.8229,19552.1,19853.6,387.79052734375,0,bambird
rocpig,xc:48676,xc_48676,15.8824,16.8229,20844.1,21274.8,387.79052734375,0,bambird
rocpig,xc:645563,xc_645563,125.5893,126.016,20484.4,20859.4,380.66241455078125,0,bambird
rocpig,xc:486873,xc_486873,6.112,7.1573,20343.8,23953.1,380.6474914550781,0,bambird
rocpig,xc:51716,xc_51716,12.5504,12.7361,17355.8,17657.2,378.6356506347656,0,bambird
rocpig,xc:486873,xc_486873,6.3573,7.0827,16640.6,17062.5,365.6292419433594,0,bambird
rocpig,xc:486873,xc_486873,6.3573,7.0827,17343.8,17859.4,365.6292419433594,0,bambird
rocpig,xc:486873,xc_486873,6.3573,7.0827,20390.6,20859.4,365.6292419433594,0,bambird
rocpig,xc:645563,xc_645563,125.6533,126.048,23203.1,23765.6,352.2089538574219,0,bambird
rocpig,xc:645563,xc_645563,125.6533,126.0373,21234.4,21562.5,351.7164001464844,0,bambird
rocpig,xc:51716,xc_51716,12.562,12.6781,14642.6,14857.9,350.7471923828125,0,bambird
rocpig,xc:645563,xc_645563,125.664,126.0267,21937.5,22265.6,335.20574951171875,0,bambird
skylar,xc:718610,xc_718610,35.1787,35.424,12984.4,16781.2,247.44967651367188,1,bambird
skylar,xc:627311,xc_627311,158.453,158.5575,20241.2,20585.7,189.33877563476562,1,bambird
skylar,xc:627311,xc_627311,119.2345,119.6989,43.1,904.4,185.734130859375,1,bambird
skylar,xc:627311,xc_627311,119.3041,119.7453,20887.2,21877.7,170.23068237304688,1,bambird
skylar,xc:287131,xc_287131,3.7616,4.6324,10465.1,13092.2,144.14736938476562,1,bambird
skylar,xc:627311,xc_627311,162.0985,162.4816,43.1,1076.7,131.24563598632812,1,bambird
skylar,xc:718610,xc_718610,35.4773,35.616,11156.2,23953.1,126.53858947753906,1,bambird
skylar,xc:627311,xc_627311,53.104,53.5104,14814.8,19207.6,122.74179077148438,1,bambird
skylar,xc:718610,xc_718610,35.328,35.4133,17906.2,18609.4,120.86358642578125,1,bambird
skylar,xc:718610,xc_718610,10.752,11.2107,20390.6,22593.8,115.82601928710938,1,bambird
skylar,xc:287131,xc_287131,1.9737,3.1347,43.1,16106.8,107.35025024414062,1,bambird
skylar,xc:718610,xc_718610,2.7093,3.296,18984.4,21234.4,99.85125732421875,1,bambird
skylar,xc:287131,xc_287131,3.8777,4.2144,3531.4,5168.0,78.14427185058594,1,bambird
skylar,xc:287131,xc_287131,6.4784,7.1053,8182.6,16968.2,77.32414245605469,1,bambird
skylar,xc:917689,xc_917689,10.1123,10.2052,19767.5,20671.9,70.49661254882812,1,bambird
skylar,xc:287131,xc_287131,4.168,4.6556,5168.0,10120.6,68.90290832519531,1,bambird
spbduc,xc:858060,xc_858060,69.2053,75.136,46.9,23953.1,2006.143310546875,0,bambird
spbduc,xc:266818,xc_266818,3.4714,4.0403,43.1,2325.6,1949.1658935546875,0,bambird
spbduc,xc:858060,xc_858060,76.5973,83.3067,46.9,23953.1,1582.4656982421875,0,bambird
spbduc,xc:266818,xc_266818,3.5991,3.959,12963.0,17657.2,1262.610107421875,0,bambird
spbduc,xc:414280,xc_414280,9.8347,14.7307,46.9,23953.1,1199.4541015625,0,bambird
spbduc,xc:414280,xc_414280,0.032,3.7547,46.9,23953.1,1133.79736328125,0,bambird
spbduc,xc:21569,xc_21569,4.168,5.12,1162.8,20801.1,880.4041748046875,0,bambird
spbduc,xc:854546,xc_854546,64.9013,64.9867,13406.2,14343.8,868.1259765625,0,bambird
spbduc,xc:854546,xc_854546,69.776,69.824,2531.2,3187.5,750.2608642578125,0,bambird
spbduc,xc:21569,xc_21569,3.6107,4.377,10249.8,20930.3,727.0573120117188,0,bambird
spbduc,xc:414280,xc_414280,3.904,4.896,21281.2,23953.1,708.283935546875,0,bambird
spbduc,xc:854546,xc_854546,30.7467,30.8267,12562.5,14437.5,640.1965942382812,0,bambird
