species_code,recording_id,safe_id,bout_idx,bout_onset,bout_offset,n_notes,cluster_id,cluster_prob
graher1,xc:738682,xc_738682,7,15.08,15.62,3,3,0.9503
graher1,xc:738682,xc_738682,10,23.83,24.04,2,3,0.9503
graher1,xc:738682,xc_738682,9,21.22,23.37,3,3,0.9503
graher1,xc:738682,xc_738682,8,16.59,18.56,3,3,0.9503
graher1,xc:738682,xc_738682,13,32.6,34.07,3,3,0.9503
grcgre1,xc:147184,xc_147184,1,5.44,6.08,2,1,1.0
grcgre1,xc:147184,xc_147184,2,6.56,6.71,1,1,1.0
grcgre1,xc:147184,xc_147184,3,7.09,7.25,1,1,1.0
grcgre1,xc:147184,xc_147184,4,7.62,9.37,4,1,1.0
grcgre1,xc:147184,xc_147184,5,9.68,11.02,4,1,1.0
grcgre1,xc:579195,xc_579195,59,95.8,96.17,3,6,1.0
grcgre1,xc:579195,xc_579195,63,99.62,99.65,1,6,1.0
grcgre1,xc:579195,xc_579195,62,98.87,98.9,1,6,1.0
grcgre1,xc:579195,xc_579195,61,98.37,98.47,1,6,1.0
grcgre1,xc:579195,xc_579195,60,97.69,97.72,1,6,1.0
grcgre1,xc:363743,xc_363743,3,15.15,23.02,4,2,1.0
grcgre1,xc:363743,xc_363743,4,23.18,24.18,5,2,1.0
grcgre1,xc:363743,xc_363743,5,24.38,25.96,6,2,1.0
grcgre1,xc:363743,xc_363743,8,29.75,34.8,12,2,1.0
grcgre1,xc:363743,xc_363743,10,38.24,46.06,11,2,1.0
grcgre1,xc:1033544,xc_1033544,7,9.95,10.03,1,0,1.0
grcgre1,xc:1033544,xc_1033544,8,11.31,11.4,1,0,1.0
grcgre1,xc:636568,xc_636568,1,3.02,9.07,7,4,1.0
grcgre1,xc:636568,xc_636568,2,9.34,11.62,3,4,1.0
grcgre1,xc:1033544,xc_1033544,4,7.06,7.48,3,0,1.0
grcgre1,xc:1033544,xc_1033544,5,7.84,7.87,1,0,1.0
grcgre1,xc:1033544,xc_1033544,6,8.45,9.55,5,0,1.0
grcgre1,xc:636568,xc_636568,3,12.09,16.59,7,4,1.0
grcgre1,xc:592110,xc_592110,2,6.1,11.5,3,5,1.0
grcgre1,xc:592110,xc_592110,3,11.61,12.17,1,5,1.0
grcgre1,xc:592110,xc_592110,4,12.31,13.97,4,5,1.0
grcgre1,xc:386365,xc_386365,7,29.92,37.92,1,1,0.8171
grcgre1,xc:386365,xc_386365,8,37.92,38.34,1,1,0.8171
grecor,xc:214292,xc_214292,2,12.25,12.32,1,0,1.0
grecor,xc:214292,xc_214292,3,12.44,13.86,2,0,1.0
grecor,xc:214292,xc_214292,4,13.97,21.78,8,0,1.0
grecor,xc:214292,xc_214292,6,23.51,30.33,8,0,1.0
grecor,xc:214292,xc_214292,7,30.66,36.81,6,0,1.0
grecor,xc:372106,xc_372106,2,8.41,9.08,1,2,1.0
grecor,xc:90633,xc_90633,5,20.08,23.22,3,4,1.0
grecor,xc:308865,xc_308865,19,65.5,68.11,3,4,1.0
grecor,xc:308865,xc_308865,15,55.62,55.67,1,4,1.0
grecor,xc:308865,xc_308865,17,57.34,64.32,3,4,1.0
grecor,xc:308865,xc_308865,13,53.33,53.78,1,4,1.0
grecor,xc:308865,xc_308865,12,49.46,52.95,7,4,1.0
grecor,xc:930052,xc_930052,1,1.12,9.12,1,3,1.0
grecor,xc:625356,xc_625356,14,68.67,68.78,1,5,1.0
grecor,xc:625356,xc_625356,15,69.2,70.03,3,5,1.0
grecor,xc:930052,xc_930052,0,0.02,1.07,1,3,1.0
grecor,xc:280958,xc_280958,0,0.59,8.59,1,1,1.0
grecor,xc:625356,xc_625356,4,18.43,25.65,12,5,1.0
grecor,xc:625356,xc_625356,11,51.01,57.98,17,5,1.0
grecor,xc:625356,xc_625356,13,63.92,68.01,10,5,1.0
grecor,xc:280958,xc_280958,1,8.59,16.59,1,1,1.0
grecor,xc:372106,xc_372106,3,9.45,9.82,1,2,1.0
grecor,xc:372106,xc_372106,1,0.62,8.25,4,2,1.0
grecor,xc:372106,xc_372106,14,59.46,63.83,10,2,1.0
grecor,xc:372106,xc_372106,11,41.09,47.85,15,2,1.0
grecor,xc:930052,xc_930052,2,9.12,11.16,1,3,1.0
grecor,xc:90633,xc_90633,1,6.82,9.13,1,4,0.9988
grecor,xc:90633,xc_90633,2,9.27,9.4,1,4,0.9988
grecor,xc:90633,xc_90633,0,0.06,6.72,5,4,0.9988
grecor,xc:90633,xc_90633,3,9.54,15.8,7,4,0.9988
greegr,xc:1034339,xc_1034339,0,0.09,0.13,1,1,1.0
greegr,xc:1034339,xc_1034339,1,2.5,6.39,9,1,1.0
greegr,xc:1034339,xc_1034339,2,6.83,7.1,1,1,1.0
greegr,xc:1034339,xc_1034339,3,7.56,8.47,2,1,1.0
greegr,xc:1034339,xc_1034339,4,9.28,9.33,1,1,1.0
greegr,xc:1049634,xc_1049634,1,3.17,3.61,1,1,1.0
greegr,xc:285219,xc_285219,2,9.53,10.01,1,1,1.0
greegr,xc:627082,xc_627082,0,0.62,0.68,1,1,1.0
greegr,xc:627082,xc_627082,1,0.82,4.07,2,1,1.0
greegr,xc:627082,xc_627082,2,4.16,10.2,1,1,1.0
greegr,xc:627082,xc_627082,3,10.32,10.77,1,1,1.0
greegr,xc:627082,xc_627082,4,10.93,11.87,3,1,1.0
greegr,xc:196155,xc_196155,19,86.34,92.72,2,0,1.0
greegr,xc:196155,xc_196155,24,111.48,112.09,1,0,1.0
greegr,xc:196155,xc_196155,23,110.81,111.42,1,0,1.0
greegr,xc:196155,xc_196155,22,103.37,110.76,1,0,1.0
greegr,xc:196155,xc_196155,21,97.77,103.26,1,0,1.0
greegr,xc:44035,xc_44035,1,0.64,1.36,1,3,1.0
greegr,xc:44035,xc_44035,2,2.03,2.51,1,3,1.0
greegr,xc:44035,xc_44035,0,0.02,0.13,1,3,1.0
greegr,xc:161280,xc_161280,14,62.39,67.48,4,2,1.0
greegr,xc:161280,xc_161280,5,19.02,26.74,14,2,1.0
greegr,xc:44035,xc_44035,3,3.2,3.72,1,3,1.0
greegr,xc:161280,xc_161280,18,80.29,81.93,3,2,1.0
greegr,xc:161280,xc_161280,15,67.66,72.03,9,2,1.0
greegr,xc:161280,xc_161280,6,27.16,31.77,7,2,1.0
greegr,xc:1049634,xc_1049634,0,0.03,2.45,4,1,0.9952
greegr,xc:44629,xc_44629,0,0.02,6.03,6,1,0.988
greegr,xc:758130,xc_758130,2,8.2,8.84,1,1,0.988
greegr,xc:297388,xc_297388,1,2.16,5.44,7,1,0.9702
grywag,xc:27018,xc_27018,0,0.02,2.8,1,0,1.0
grywag,xc:27018,xc_27018,2,10.92,18.92,1,0,1.0
grywag,xc:27018,xc_27018,6,30.27,31.32,1,0,1.0
grywag,xc:27018,xc_27018,7,31.39,39.39,1,0,1.0
grywag,xc:27018,xc_27018,8,39.39,39.51,1,0,1.0
grywag,xc:722424,xc_722424,3,5.83,6.73,1,9,1.0
grywag,xc:722424,xc_722424,4,7.21,7.25,1,9,1.0
grywag,xc:722424,xc_722424,5,9.28,9.98,1,9,1.0
grywag,xc:722424,xc_722424,6,10.39,10.46,1,9,1.0
grywag,xc:722424,xc_722424,7,11.75,11.84,1,9,1.0
grywag,xc:324349,xc_324349,0,0.37,8.37,1,3,1.0
grywag,xc:324349,xc_324349,1,8.37,16.37,1,3,1.0
grywag,xc:324349,xc_324349,3,24.37,32.37,1,3,1.0
grywag,xc:324349,xc_324349,4,32.37,40.37,1,3,1.0
grywag,xc:324349,xc_324349,6,48.37,56.37,1,3,1.0
grywag,xc:507377,xc_507377,16,38.05,38.88,4,11,1.0
grywag,xc:507377,xc_507377,17,39.57,40.18,2,11,1.0
grywag,xc:507377,xc_507377,18,40.69,41.61,4,11,1.0
grywag,xc:507377,xc_507377,19,42.24,43.06,2,11,1.0
grywag,xc:783762,xc_783762,0,0.02,0.58,2,5,1.0
grywag,xc:783762,xc_783762,1,1.2,1.45,1,5,1.0
grywag,xc:783762,xc_783762,2,2.09,2.28,1,5,1.0
grywag,xc:783762,xc_783762,3,3.0,3.23,1,5,1.0
grywag,xc:507377,xc_507377,27,51.11,51.19,1,10,1.0
grywag,xc:608016,xc_608016,0,0.05,1.36,2,4,1.0
grywag,xc:608016,xc_608016,1,2.21,2.25,1,4,1.0
grywag,xc:608016,xc_608016,2,2.4,2.55,2,4,1.0
grywag,xc:608016,xc_608016,3,3.45,4.85,2,4,1.0
grywag,xc:432286,xc_432286,3,24.02,28.38,1,1,1.0
grywag,xc:432286,xc_432286,6,35.03,36.27,6,1,1.0
grywag,xc:432286,xc_432286,8,40.36,41.63,4,1,1.0
grywag,xc:432286,xc_432286,9,42.54,43.85,5,1,1.0
grywag,xc:485891,xc_485891,3,5.61,5.89,1,2,1.0
grywag,xc:485891,xc_485891,4,7.4,7.68,1,2,1.0
grywag,xc:485891,xc_485891,5,8.6,8.88,1,2,1.0
grywag,xc:696159,xc_696159,0,0.02,8.02,1,6,1.0
grywag,xc:696159,xc_696159,1,8.02,9.06,1,6,1.0
grywag,xc:696159,xc_696159,2,9.12,9.56,1,6,1.0
grywag,xc:767548,xc_767548,0,0.02,1.32,5,7,1.0
grywag,xc:767548,xc_767548,1,2.05,2.15,1,7,1.0
jabwar,xc:191037,xc_191037,18,70.18,70.57,1,8,1.0
jabwar,xc:191037,xc_191037,20,71.51,71.54,1,8,1.0
jabwar,xc:191037,xc_191037,21,71.88,79.2,4,8,1.0
jabwar,xc:191038,xc_191038,6,20.68,28.63,5,8,1.0
jabwar,xc:191038,xc_191038,10,35.77,36.45,2,8,1.0
jabwar,xc:191038,xc_191038,11,36.7,39.33,5,8,1.0
jabwar,xc:191038,xc_191038,12,39.52,47.14,5,8,1.0
jabwar,xc:581688,xc_581688,20,59.65,60.24,2,11,1.0
jabwar,xc:581688,xc_581688,21,60.75,60.79,1,11,1.0
jabwar,xc:581688,xc_581688,44,90.9,90.96,1,11,1.0
jabwar,xc:581688,xc_581688,45,92.07,92.12,1,11,1.0
jabwar,xc:581688,xc_581688,46,92.5,92.58,1,11,1.0
jabwar,xc:285848,xc_285848,3,12.82,20.5,16,6,1.0
jabwar,xc:285848,xc_285848,4,21.14,23.44,4,6,1.0
jabwar,xc:285848,xc_285848,5,24.16,29.25,11,6,1.0
jabwar,xc:285848,xc_285848,6,29.82,31.12,4,6,1.0
jabwar,xc:486788,xc_486788,11,33.08,33.27,1,12,1.0
jabwar,xc:486788,xc_486788,12,34.4,34.66,1,12,1.0
jabwar,xc:486788,xc_486788,13,35.35,35.38,1,12,1.0
jabwar,xc:385100,xc_385100,1,7.63,8.61,3,4,1.0
jabwar,xc:385100,xc_385100,2,8.98,11.08,6,4,1.0
jabwar,xc:385100,xc_385100,3,12.06,13.98,8,4,1.0
jabwar,xc:285699,xc_285699,1,0.72,8.3,2,7,1.0
jabwar,xc:285699,xc_285699,2,8.38,11.92,1,7,1.0
jabwar,xc:285699,xc_285699,3,11.98,19.98,1,7,1.0
jabwar,xc:27362,xc_27362,3,16.21,16.97,3,14,1.0
jabwar,xc:191203,xc_191203,2,5.54,11.18,17,0,1.0
jabwar,xc:191203,xc_191203,3,11.52,19.45,22,0,1.0
jabwar,xc:155854,xc_155854,3,6.39,9.35,8,2,1.0
jabwar,xc:155854,xc_155854,5,13.8,14.85,5,2,1.0
jabwar,xc:191195,xc_191195,11,26.23,27.07,1,18,1.0
jabwar,xc:191195,xc_191195,12,28.64,28.79,1,18,1.0
jabwar,xc:385100,xc_385100,12,49.33,50.68,1,9,1.0
jabwar,xc:385100,xc_385100,13,54.41,54.53,1,9,1.0
jabwar,xc:1069473,xc_1069473,0,0.02,2.45,1,15,1.0
jabwar,xc:1069473,xc_1069473,1,2.91,3.3,2,15,1.0
jabwar,xc:191195,xc_191195,19,38.58,39.99,2,17,1.0
jabwar,xc:191195,xc_191195,20,40.51,40.65,1,17,1.0
jabwar,xc:286125,xc_286125,3,16.32,17.31,3,3,1.0
jabwar,xc:286125,xc_286125,4,19.07,19.97,3,3,1.0
jabwar,xc:329587,xc_329587,4,6.93,7.08,1,13,1.0
jabwar,xc:329587,xc_329587,5,7.75,9.45,6,13,1.0
jabwar,xc:34404,xc_34404,0,0.02,1.9,3,5,1.0
jabwar,xc:34404,xc_34404,1,2.95,3.28,2,5,1.0
jabwar,xc:1069473,xc_1069473,3,9.95,9.99,1,16,1.0
jabwar,xc:191195,xc_191195,22,43.47,43.55,1,16,1.0
japwag1,xc:704677,xc_704677,7,16.0,16.04,1,15,1.0
japwag1,xc:704677,xc_704677,8,16.18,16.22,1,15,1.0
japwag1,xc:704677,xc_704677,9,16.58,16.68,1,15,1.0
japwag1,xc:704677,xc_704677,10,17.29,18.04,3,15,1.0
japwag1,xc:704677,xc_704677,11,18.63,18.67,1,15,1.0
japwag1,ml:160012331,ml_160012331,3,5.35,5.47,1,4,1.0
japwag1,ml:160012331,ml_160012331,4,6.51,6.62,1,4,1.0
japwag1,ml:160012331,ml_160012331,5,7.28,7.33,1,4,1.0
japwag1,ml:160012331,ml_160012331,6,8.04,8.09,1,4,1.0
japwag1,ml:160012331,ml_160012331,7,8.79,8.97,1,4,1.0
japwag1,ml:203968901,ml_203968901,2,1.72,9.1,5,14,1.0
japwag1,ml:203968901,ml_203968901,3,9.76,16.18,17,14,1.0
japwag1,ml:203968901,ml_203968901,4,16.62,17.22,1,14,1.0
japwag1,ml:203968901,ml_203968901,5,17.43,20.38,6,14,1.0
japwag1,ml:203968901,ml_203968901,6,20.53,20.88,1,14,1.0
japwag1,inat:121419,inat_121419,4,4.98,5.02,1,12,1.0
japwag1,inat:121419,inat_121419,5,5.24,5.3,1,12,1.0
japwag1,inat:121419,inat_121419,6,5.64,5.71,1,12,1.0
japwag1,inat:121419,inat_121419,7,6.32,7.55,2,12,1.0
japwag1,ml:611293787,ml_611293787,2,6.61,13.63,3,1,1.0
japwag1,ml:611293787,ml_611293787,3,13.86,14.83,1,1,1.0
japwag1,ml:611293787,ml_611293787,4,15.22,15.27,1,1,1.0
japwag1,xc:176437,xc_176437,13,15.86,17.42,5,3,1.0
japwag1,xc:176437,xc_176437,14,17.86,18.14,1,3,1.0
japwag1,xc:176437,xc_176437,15,18.61,19.0,1,3,1.0
japwag1,xc:841046,xc_841046,1,3.99,11.33,1,9,1.0
japwag1,xc:841047,xc_841047,0,0.03,2.83,3,9,1.0
japwag1,xc:841047,xc_841047,1,2.97,3.05,1,9,1.0
japwag1,inat:121419,inat_121419,3,4.03,4.12,1,13,1.0
japwag1,ml:170805251,ml_170805251,25,35.06,35.89,4,6,1.0
japwag1,ml:170805251,ml_170805251,26,39.85,39.88,1,6,1.0
japwag1,ml:648118383,ml_648118383,0,0.02,2.11,5,8,1.0
japwag1,ml:648118383,ml_648118383,1,2.75,3.92,4,8,1.0
japwag1,xc:176437,xc_176437,0,0.02,0.08,1,5,1.0
japwag1,xc:176437,xc_176437,1,0.61,1.09,1,5,1.0
japwag1,ml:170805251,ml_170805251,16,24.76,24.82,1,7,1.0
japwag1,ml:170805251,ml_170805251,17,25.19,25.37,2,7,1.0
japwag1,ml:620086200,ml_620086200,0,0.03,0.1,1,2,1.0
japwag1,ml:620086200,ml_620086200,1,0.52,1.51,4,2,1.0
japwag1,xc:704676,xc_704676,0,0.02,0.07,1,10,1.0
japwag1,xc:704676,xc_704676,1,0.57,1.18,2,10,1.0
japwag1,ml:640256369,ml_640256369,0,0.02,0.66,1,0,1.0
japwag1,ml:640256369,ml_640256369,1,1.19,2.93,3,0,1.0
japwag1,ml:640402579,ml_640402579,0,0.08,2.2,7,11,1.0
japwag1,ml:640402579,ml_640402579,1,2.64,2.68,1,11,1.0
labcro1,xc:68019,xc_68019,12,27.57,30.81,5,0,1.0
labcro1,xc:68019,xc_68019,13,31.29,31.5,1,0,1.0
labcro1,xc:68019,xc_68019,14,32.73,32.91,1,0,1.0
labcro1,xc:68019,xc_68019,15,33.26,35.82,3,0,1.0
labcro1,xc:68019,xc_68019,16,36.14,42.19,6,0,1.0
labcro1,xc:133745,xc_133745,14,46.8,48.08,5,2,1.0
labcro1,xc:133745,xc_133745,20,58.23,58.27,1,2,1.0
labcro1,xc:133745,xc_133745,25,69.93,70.87,6,2,1.0
labcro1,xc:133745,xc_133745,26,72.39,74.64,9,2,1.0
labcro1,xc:133745,xc_133745,27,75.42,75.54,1,2,1.0
labcro1,xc:811821,xc_811821,32,45.52,45.6,1,11,1.0
labcro1,xc:811821,xc_811821,33,45.88,46.1,2,11,1.0
labcro1,xc:811821,xc_811821,34,46.66,46.74,1,11,1.0
labcro1,xc:811821,xc_811821,35,47.1,47.32,1,11,1.0
labcro1,xc:811821,xc_811821,36,47.62,47.65,1,11,1.0
labcro1,xc:446405,xc_446405,0,0.04,4.54,5,4,1.0
labcro1,xc:446405,xc_446405,1,5.0,6.51,3,4,1.0
labcro1,xc:446405,xc_446405,2,6.76,11.52,9,4,1.0
labcro1,xc:824065,xc_824065,0,0.02,0.67,2,9,1.0
labcro1,xc:824065,xc_824065,1,1.11,3.16,4,9,1.0
labcro1,xc:824065,xc_824065,2,4.16,4.32,1,9,1.0
labcro1,xc:309572,xc_309572,0,0.03,0.09,1,7,1.0
labcro1,xc:309572,xc_309572,1,1.04,2.23,3,7,1.0
labcro1,xc:309572,xc_309572,2,3.31,6.95,8,7,1.0
labcro1,xc:824065,xc_824065,29,74.09,75.06,1,8,1.0
labcro1,xc:824065,xc_824065,30,76.41,78.36,2,8,1.0
labcro1,xc:811530,xc_811530,0,0.09,1.29,1,5,1.0
labcro1,xc:811530,xc_811530,1,1.36,7.27,1,5,1.0
labcro1,xc:915206,xc_915206,0,0.67,1.0,1,6,1.0
labcro1,xc:915206,xc_915206,1,1.48,1.92,1,6,1.0
litegr,xc:331548,xc_331548,29,80.24,83.51,4,6,1.0
litegr,xc:331548,xc_331548,56,140.37,142.54,3,6,1.0
litegr,xc:331548,xc_331548,62,155.28,159.55,3,6,1.0
litegr,xc:331548,xc_331548,80,194.29,194.86,2,6,1.0
litegr,xc:331548,xc_331548,81,195.5,196.36,1,6,1.0
litegr,xc:333966,xc_333966,7,18.22,19.53,2,7,1.0
litegr,xc:333966,xc_333966,6,16.56,17.58,1,7,1.0
litegr,xc:956994,xc_956994,2,5.63,5.69,1,0,1.0
litegr,xc:956994,xc_956994,3,6.0,6.05,1,0,1.0
litegr,xc:956994,xc_956994,4,6.18,6.21,1,0,1.0
litegr,xc:956994,xc_956994,5,6.56,7.82,4,0,1.0
litegr,xc:956994,xc_956994,6,8.31,8.76,1,0,1.0
litegr,xc:748297,xc_748297,5,9.31,9.51,1,5,1.0
litegr,xc:767199,xc_767199,8,24.12,26.89,4,1,1.0
litegr,xc:767199,xc_767199,10,29.85,29.9,1,1,1.0
litegr,xc:767199,xc_767199,11,31.2,31.28,1,1,1.0
litegr,xc:795658,xc_795658,14,24.0,24.11,1,3,1.0
litegr,xc:795658,xc_795658,15,24.49,24.59,1,3,1.0
litegr,xc:748297,xc_748297,2,4.68,4.86,1,5,1.0
litegr,xc:748297,xc_748297,3,5.76,6.17,2,5,1.0
litegr,xc:710201,xc_710201,0,0.02,1.96,2,4,1.0
litegr,xc:710201,xc_710201,1,2.23,7.11,1,4,1.0
litegr,xc:795658,xc_795658,8,17.38,18.03,3,2,1.0
litegr,xc:795658,xc_795658,7,15.64,16.95,4,2,1.0
litegr,xc:795658,xc_795658,6,9.87,15.1,14,2,1.0
litegr,xc:333966,xc_333966,21,37.12,37.36,1,7,1.0
litegr,xc:333966,xc_333966,20,35.41,36.65,3,7,1.0
litgre1,xc:380340,xc_380340,18,27.08,27.23,1,3,1.0
litgre1,xc:380340,xc_380340,19,28.07,28.4,2,3,1.0
litgre1,xc:380340,xc_380340,20,29.0,29.11,1,3,1.0
litgre1,xc:380340,xc_380340,25,36.47,36.52,1,3,1.0
litgre1,xc:380340,xc_380340,26,37.55,37.61,1,3,1.0
litgre1,xc:712583,xc_712583,19,76.54,77.49,1,1,1.0
litgre1,xc:484292,xc_484292,6,20.14,22.08,4,1,1.0
litgre1,xc:484292,xc_484292,4,5.8,6.55,2,1,1.0
litgre1,xc:484292,xc_484292,5,14.84,16.83,1,1,1.0
litgre1,xc:484292,xc_484292,3,4.0,5.28,3,1,1.0
litgre1,xc:484292,xc_484292,2,3.38,3.5,1,1,1.0
litgre1,xc:687079,xc_687079,15,38.29,39.35,2,0,1.0
litgre1,xc:687079,xc_687079,0,1.23,1.51,2,0,1.0
litgre1,xc:806226,xc_806226,3,12.82,12.92,1,1,1.0
litgre1,xc:687079,xc_687079,1,3.53,3.76,1,0,1.0
litgre1,xc:687079,xc_687079,14,37.31,37.64,1,0,1.0
litgre1,xc:687079,xc_687079,13,36.24,36.29,1,0,1.0
litgre1,xc:806226,xc_806226,2,12.33,12.43,1,1,0.9698
litgre1,xc:900716,xc_900716,0,0.78,0.85,1,1,0.946
litgre1,xc:900716,xc_900716,1,1.33,1.37,1,1,0.946
litgre1,xc:1022129,xc_1022129,0,0.02,5.97,3,1,0.946
litgre1,xc:483193,xc_483193,2,14.29,14.55,1,0,0.7936
lottit1,xc:462475,xc_462475,0,0.27,0.72,2,9,1.0
lottit1,xc:462475,xc_462475,1,1.23,3.02,4,9,1.0
lottit1,xc:462475,xc_462475,2,3.86,4.28,1,9,1.0
lottit1,xc:462475,xc_462475,6,18.73,22.55,8,9,1.0
lottit1,xc:462475,xc_462475,7,23.18,26.56,7,9,1.0
lottit1,xc:499649,xc_499649,2,6.89,10.2,2,7,1.0
lottit1,xc:354434,xc_354434,1,2.19,2.33,1,8,1.0
lottit1,xc:499649,xc_499649,5,16.86,20.63,9,7,1.0
lottit1,xc:499649,xc_499649,4,12.21,16.61,15,7,1.0
lottit1,xc:499649,xc_499649,3,10.36,11.97,5,7,1.0
lottit1,xc:499649,xc_499649,6,21.04,21.09,1,7,1.0
lottit1,xc:424195,xc_424195,10,21.55,22.65,2,2,1.0
lottit1,xc:424195,xc_424195,7,13.87,19.98,1,2,1.0
lottit1,xc:424195,xc_424195,15,33.82,34.53,4,2,1.0
lottit1,xc:424195,xc_424195,16,34.73,40.49,7,2,1.0
lottit1,xc:424195,xc_424195,18,45.59,51.81,8,2,1.0
lottit1,xc:217401,xc_217401,1,3.0,3.06,1,5,1.0
lottit1,xc:217401,xc_217401,7,25.35,26.21,4,5,1.0
lottit1,xc:217401,xc_217401,3,10.45,17.51,17,5,1.0
lottit1,xc:217401,xc_217401,2,3.63,9.75,20,5,1.0
lottit1,xc:486174,xc_486174,0,0.02,3.65,9,0,1.0
lottit1,xc:354434,xc_354434,2,3.76,3.94,1,8,1.0
lottit1,xc:759683,xc_759683,0,0.47,2.14,3,6,1.0
lottit1,xc:611217,xc_611217,0,0.07,0.23,1,3,1.0
lottit1,xc:611217,xc_611217,1,0.84,1.57,2,3,1.0
lottit1,xc:611217,xc_611217,2,2.98,3.11,1,3,1.0
lottit1,xc:611217,xc_611217,3,4.15,4.29,1,3,1.0
lottit1,xc:354434,xc_354434,0,0.24,1.54,3,8,1.0
lottit1,xc:486174,xc_486174,1,3.82,8.16,13,0,1.0
lottit1,xc:759683,xc_759683,1,3.7,4.11,1,6,1.0
mallar3,xc:396538,xc_396538,5,10.42,15.83,5,2,1.0
mallar3,xc:396538,xc_396538,27,98.92,106.61,11,2,1.0
mallar3,xc:396538,xc_396538,32,122.41,130.21,5,2,1.0
mallar3,xc:396538,xc_396538,52,199.07,199.11,1,2,1.0
mallar3,xc:396538,xc_396538,55,207.92,208.34,1,2,1.0
mallar3,xc:1024361,xc_1024361,30,43.97,44.23,1,5,1.0
mallar3,xc:1024361,xc_1024361,29,43.11,43.42,1,5,1.0
mallar3,xc:354680,xc_354680,0,3.96,4.53,2,1,1.0
mallar3,xc:354680,xc_354680,1,4.97,5.08,1,1,1.0
mallar3,xc:1024361,xc_1024361,0,0.58,0.63,1,4,1.0
mallar3,xc:1024361,xc_1024361,1,0.92,0.99,1,4,1.0
mallar3,xc:676710,xc_676710,0,0.02,3.69,14,0,1.0
mallar3,xc:676710,xc_676710,1,4.5,8.8,13,0,1.0
mallar3,xc:601278,xc_601278,5,39.62,42.67,3,3,1.0
mallar3,xc:601278,xc_601278,1,15.89,18.07,2,3,1.0
mallar3,xc:1024361,xc_1024361,27,41.61,41.9,1,5,1.0
mallar3,xc:601278,xc_601278,0,1.01,3.2,2,3,1.0
meabun1,xc:1024146,xc_1024146,65,156.3,158.07,1,16,1.0
meabun1,xc:1024146,xc_1024146,70,169.6,171.65,2,16,1.0
meabun1,xc:1024146,xc_1024146,71,175.39,177.14,1,16,1.0
meabun1,xc:1024146,xc_1024146,72,180.38,182.74,2,16,1.0
meabun1,xc:1024146,xc_1024146,77,193.19,195.22,2,16,1.0
meabun1,xc:464651,xc_464651,7,18.06,19.24,2,14,1.0
meabun1,xc:464651,xc_464651,9,23.01,23.91,1,14,1.0
meabun1,xc:464651,xc_464651,10,25.12,25.7,2,14,1.0
meabun1,xc:464651,xc_464651,11,26.14,27.69,3,14,1.0
meabun1,xc:464651,xc_464651,12,28.62,28.82,1,14,1.0
meabun1,xc:992953,xc_992953,10,22.44,23.8,4,11,1.0
meabun1,xc:992953,xc_992953,11,24.29,26.09,2,11,1.0
meabun1,xc:992953,xc_992953,13,27.29,27.32,1,11,1.0
meabun1,xc:626398,xc_626398,8,20.8,21.12,1,6,1.0
meabun1,xc:626398,xc_626398,10,24.06,24.12,1,6,1.0
meabun1,xc:626398,xc_626398,11,24.58,24.89,1,6,1.0
meabun1,xc:906318,xc_906318,2,6.27,6.97,3,7,1.0
meabun1,xc:906318,xc_906318,3,7.43,11.06,9,7,1.0
meabun1,xc:906318,xc_906318,4,11.81,13.47,7,7,1.0
meabun1,xc:172704,xc_172704,1,6.91,13.89,15,2,1.0
meabun1,xc:172704,xc_172704,3,18.49,18.57,1,2,1.0
meabun1,xc:172704,xc_172704,5,19.29,25.79,7,2,1.0
meabun1,xc:824054,xc_824054,0,0.02,0.08,1,5,1.0
meabun1,xc:824054,xc_824054,1,0.89,2.93,2,5,1.0
meabun1,xc:824054,xc_824054,2,4.4,6.38,2,5,1.0
meabun1,xc:1018429,xc_1018429,7,10.93,13.64,7,8,1.0
meabun1,xc:1018429,xc_1018429,8,15.3,17.14,3,8,1.0
meabun1,xc:1018429,xc_1018429,9,17.51,23.53,11,8,1.0
meabun1,xc:414492,xc_414492,4,9.0,10.02,2,1,1.0
meabun1,xc:414492,xc_414492,5,10.74,12.46,4,1,1.0
meabun1,xc:414492,xc_414492,6,13.36,13.42,1,1,1.0
meabun1,xc:915212,xc_915212,0,0.04,2.51,2,3,1.0
meabun1,xc:915212,xc_915212,3,6.0,10.95,8,3,1.0
meabun1,xc:915212,xc_915212,4,12.76,15.65,4,3,1.0
meabun1,xc:491231,xc_491231,0,0.06,0.4,1,10,1.0
meabun1,xc:491231,xc_491231,1,1.34,1.62,1,10,1.0
meabun1,xc:491231,xc_491231,13,21.42,21.56,1,9,1.0
meabun1,xc:491231,xc_491231,14,22.45,24.36,4,9,1.0
meabun1,xc:155678,xc_155678,0,0.02,0.08,1,0,1.0
meabun1,xc:155678,xc_155678,1,1.85,3.19,3,0,1.0
meabun1,xc:23968,xc_23968,0,0.02,0.28,1,13,1.0
meabun1,xc:282181,xc_282181,0,0.02,0.11,1,12,1.0
meabun1,xc:491232,xc_491232,3,3.84,3.89,1,4,1.0
norpin,xc:614451,xc_614451,2,4.08,11.71,15,6,1.0
norpin,xc:614451,xc_614451,13,26.6,33.09,20,6,1.0
norpin,xc:614451,xc_614451,15,36.72,42.74,13,6,1.0
norpin,xc:614451,xc_614451,16,43.0,48.45,8,6,1.0
norpin,xc:614451,xc_614451,17,48.83,54.18,16,6,1.0
