species_code,recording_id,safe_id,note_idx,onset,offset,method,rms_denoised,rms_original,snr_improvement,duration,rms_rank
comsan,xc:434109,xc_434109,0,0.0,0.52,biodenoising,,,,,
comsan,xc:503479,xc_503479,11,0.0,1.99,biodenoising,,,,,
comsan,xc:503479,xc_503479,17,0.0,0.22,biodenoising,,,,,
comsan,xc:503479,xc_503479,21,0.0,1.11,biodenoising,,,,,
comsan,xc:503479,xc_503479,46,0.0,1.26,biodenoising,,,,,
comsan,xc:503479,xc_503479,51,0.0,1.59,biodenoising,,,,,
comsan,xc:580687,xc_580687,40,0.0,1.66,biodenoising,,,,,
comsan,xc:599571,xc_599571,1,0.0,4.64,biodenoising,,,,,
comsan,xc:668902,xc_668902,0,0.0,0.62,biodenoising,,,,,
comsan,xc:668902,xc_668902,1,0.0,0.49,biodenoising,,,,,
comsan,xc:671980,xc_671980,8,0.0,1.36,biodenoising,,,,,
comsan,xc:671980,xc_671980,11,0.0,2.51,biodenoising,,,,,
comsan,xc:671980,xc_671980,15,0.0,2.59,biodenoising,,,,,
comsan,xc:671980,xc_671980,17,0.0,1.41,biodenoising,,,,,
comsan,xc:671980,xc_671980,21,0.0,1.98,biodenoising,,,,,
comsan,xc:686345,xc_686345,6,0.0,0.44,biodenoising,,,,,
comsan,xc:686345,xc_686345,9,0.0,0.12,biodenoising,,,,,
comsan,xc:686345,xc_686345,12,0.0,0.26,biodenoising,,,,,
comsan,xc:686345,xc_686345,13,0.0,0.09,biodenoising,,,,,
comsan,xc:686345,xc_686345,14,0.0,0.08,biodenoising,,,,,
comsan,xc:742036,xc_742036,0,0.0,0.38,biodenoising,,,,,
comsan,xc:743065,xc_743065,4,0.0,0.43,biodenoising,,,,,
comsan,xc:743065,xc_743065,5,0.0,0.44,biodenoising,,,,,
comsan,xc:743065,xc_743065,6,0.0,0.4,biodenoising,,,,,
comsan,xc:743065,xc_743065,13,0.0,0.73,biodenoising,,,,,
comsan,xc:743065,xc_743065,18,0.0,0.5,biodenoising,,,,,
comsan,xc:798178,xc_798178,3,0.0,3.36,biodenoising,,,,,
comsan,xc:798178,xc_798178,9,0.0,0.87,biodenoising,,,,,
comsan,xc:798178,xc_798178,13,0.0,0.37,biodenoising,,,,,
comsan,xc:839052,xc_839052,5,0.0,5.95,biodenoising,,,,,
comsan,xc:839052,xc_839052,24,0.0,1.52,biodenoising,,,,,
comsan,xc:839052,xc_839052,25,0.0,0.6,biodenoising,,,,,
comsan,xc:839052,xc_839052,28,0.0,0.7,biodenoising,,,,,
comsan,xc:839052,xc_839052,29,0.0,0.6,biodenoising,,,,,
comsan,xc:882521,xc_882521,0,0.0,0.06,biodenoising,,,,,
comsan,xc:882521,xc_882521,5,0.0,0.37,biodenoising,,,,,
comsan,xc:894340,xc_894340,4,0.0,0.66,biodenoising,,,,,
comsan,xc:900380,xc_900380,0,0.0,0.82,biodenoising,,,,,
comsan,xc:900380,xc_900380,1,0.0,0.12,biodenoising,,,,,
comsan,xc:900380,xc_900380,2,0.0,0.8,biodenoising,,,,,
comsan,xc:900380,xc_900380,3,0.0,0.12,biodenoising,,,,,
comsan,xc:995987,xc_995987,0,0.0,1.37,biodenoising,,,,,
daured1,xc:1052253,xc_1052253,12,0.0,0.34,biodenoising,,,,,
daured1,xc:1052253,xc_1052253,52,0.0,0.2,biodenoising,,,,,
daured1,xc:1052253,xc_1052253,57,0.0,0.33,biodenoising,,,,,
daured1,xc:1052253,xc_1052253,58,0.0,0.19,biodenoising,,,,,
daured1,xc:1052253,xc_1052253,59,0.0,0.18,biodenoising,,,,,
daured1,xc:113350,xc_113350,1,0.0,1.86,biodenoising,,,,,
daured1,xc:113350,xc_113350,12,0.0,2.57,biodenoising,,,,,
daured1,xc:113350,xc_113350,28,0.0,1.92,biodenoising,,,,,
daured1,xc:113350,xc_113350,41,0.0,2.19,biodenoising,,,,,
daured1,xc:113350,xc_113350,53,0.0,1.64,biodenoising,,,,,
daured1,xc:194873,xc_194873,2,0.0,8.0,biodenoising,,,,,
daured1,xc:194873,xc_194873,3,0.0,8.0,biodenoising,,,,,
daured1,xc:423316,xc_423316,14,0.0,1.23,biodenoising,,,,,
daured1,xc:423316,xc_423316,15,0.0,1.22,biodenoising,,,,,
daured1,xc:423316,xc_423316,17,0.0,1.35,biodenoising,,,,,
daured1,xc:423316,xc_423316,20,0.0,1.45,biodenoising,,,,,
daured1,xc:423316,xc_423316,21,0.0,1.16,biodenoising,,,,,
daured1,xc:438628,xc_438628,25,0.0,0.23,biodenoising,,,,,
daured1,xc:438628,xc_438628,26,0.0,0.2,biodenoising,,,,,
daured1,xc:438628,xc_438628,27,0.0,0.2,biodenoising,,,,,
daured1,xc:438628,xc_438628,31,0.0,0.29,biodenoising,,,,,
daured1,xc:438628,xc_438628,32,0.0,0.25,biodenoising,,,,,
daured1,xc:457952,xc_457952,5,0.0,1.53,biodenoising,,,,,
daured1,xc:457952,xc_457952,33,0.0,1.41,biodenoising,,,,,
daured1,xc:457952,xc_457952,38,0.0,1.28,biodenoising,,,,,
daured1,xc:457952,xc_457952,43,0.0,1.7,biodenoising,,,,,
daured1,xc:457952,xc_457952,63,0.0,1.49,biodenoising,,,,,
daured1,xc:61977,xc_61977,0,0.0,8.0,biodenoising,,,,,
daured1,xc:61977,xc_61977,1,0.0,6.89,biodenoising,,,,,
daured1,xc:718401,xc_718401,0,0.0,2.15,biodenoising,,,,,
daured1,xc:718401,xc_718401,10,0.0,2.32,biodenoising,,,,,
daured1,xc:718401,xc_718401,13,0.0,2.74,biodenoising,,,,,
daured1,xc:718401,xc_718401,24,0.0,2.61,biodenoising,,,,,
daured1,xc:718401,xc_718401,26,0.0,3.85,biodenoising,,,,,
daured1,xc:760656,xc_760656,15,0.0,0.49,biodenoising,,,,,
daured1,xc:760656,xc_760656,41,0.0,0.35,biodenoising,,,,,
daured1,xc:760658,xc_760658,4,0.0,0.35,biodenoising,,,,,
daured1,xc:760658,xc_760658,6,0.0,0.3,biodenoising,,,,,
daured1,xc:760658,xc_760658,13,0.0,0.3,biodenoising,,,,,
daured1,xc:760658,xc_760658,14,0.0,0.3,biodenoising,,,,,
daured1,xc:760658,xc_760658,41,0.0,0.21,biodenoising,,,,,
daured1,xc:835735,xc_835735,0,0.0,1.65,biodenoising,,,,,
daured1,xc:835735,xc_835735,2,0.0,2.48,biodenoising,,,,,
daured1,xc:835735,xc_835735,4,0.0,0.7,biodenoising,,,,,
daured1,xc:835735,xc_835735,6,0.0,0.7,biodenoising,,,,,
daured1,xc:918844,xc_918844,5,0.0,8.0,biodenoising,,,,,
daured1,xc:918844,xc_918844,6,0.0,2.04,biodenoising,,,,,
daured1,xc:918844,xc_918844,23,0.0,1.48,biodenoising,,,,,
daured1,xc:918844,xc_918844,26,0.0,1.7,biodenoising,,,,,
daured1,xc:977650,xc_977650,12,0.0,0.12,biodenoising,,,,,
daured1,xc:977650,xc_977650,31,0.0,0.27,biodenoising,,,,,
daured1,xc:977650,xc_977650,32,0.0,0.08,biodenoising,,,,,
daured1,xc:977650,xc_977650,55,0.0,0.13,biodenoising,,,,,
daured1,xc:977650,xc_977650,71,0.0,0.21,biodenoising,,,,,
dusthr2,xc:115098,xc_115098,4,0.0,0.56,biodenoising,,,,,
dusthr2,xc:115098,xc_115098,47,0.0,0.5,biodenoising,,,,,
dusthr2,xc:115098,xc_115098,48,0.0,0.46,biodenoising,,,,,
dusthr2,xc:115098,xc_115098,70,0.0,0.62,biodenoising,,,,,
dusthr2,xc:115098,xc_115098,90,0.0,0.7,biodenoising,,,,,
dusthr2,xc:268111,xc_268111,5,0.0,1.41,biodenoising,,,,,
dusthr2,xc:393463,xc_393463,49,0.0,0.45,biodenoising,,,,,
dusthr2,xc:393463,xc_393463,66,0.0,0.22,biodenoising,,,,,
dusthr2,xc:393463,xc_393463,75,0.0,0.49,biodenoising,,,,,
dusthr2,xc:393463,xc_393463,93,0.0,0.32,biodenoising,,,,,
dusthr2,xc:393463,xc_393463,101,0.0,0.27,biodenoising,,,,,
dusthr2,xc:438228,xc_438228,13,0.0,0.58,biodenoising,,,,,
dusthr2,xc:438228,xc_438228,28,0.0,0.4,biodenoising,,,,,
dusthr2,xc:438228,xc_438228,33,0.0,0.85,biodenoising,,,,,
dusthr2,xc:438228,xc_438228,34,0.0,0.69,biodenoising,,,,,
dusthr2,xc:542133,xc_542133,1,0.0,0.45,biodenoising,,,,,
dusthr2,xc:542133,xc_542133,8,0.0,0.14,biodenoising,,,,,
dusthr2,xc:542133,xc_542133,9,0.0,1.08,biodenoising,,,,,
dusthr2,xc:542133,xc_542133,12,0.0,0.17,biodenoising,,,,,
dusthr2,xc:675169,xc_675169,3,0.0,0.64,biodenoising,,,,,
dusthr2,xc:675169,xc_675169,10,0.0,0.57,biodenoising,,,,,
dusthr2,xc:675169,xc_675169,17,0.0,0.88,biodenoising,,,,,
dusthr2,xc:675169,xc_675169,20,0.0,0.43,biodenoising,,,,,
dusthr2,xc:675169,xc_675169,22,0.0,1.18,biodenoising,,,,,
dusthr2,xc:675170,xc_675170,4,0.0,1.4,biodenoising,,,,,
dusthr2,xc:675170,xc_675170,32,0.0,0.13,biodenoising,,,,,
dusthr2,xc:675170,xc_675170,33,0.0,0.34,biodenoising,,,,,
dusthr2,xc:675170,xc_675170,34,0.0,0.1,biodenoising,,,,,
dusthr2,xc:675170,xc_675170,35,0.0,0.31,biodenoising,,,,,
dusthr2,xc:675303,xc_675303,0,0.0,2.75,biodenoising,,,,,
dusthr2,xc:675303,xc_675303,1,0.0,3.75,biodenoising,,,,,
dusthr2,xc:675303,xc_675303,2,0.0,0.77,biodenoising,,,,,
dusthr2,xc:675303,xc_675303,3,0.0,0.94,biodenoising,,,,,
dusthr2,xc:675303,xc_675303,5,0.0,0.91,biodenoising,,,,,
dusthr2,xc:675617,xc_675617,2,0.0,0.17,biodenoising,,,,,
dusthr2,xc:675617,xc_675617,14,0.0,0.17,biodenoising,,,,,
dusthr2,xc:675617,xc_675617,15,0.0,0.17,biodenoising,,,,,
dusthr2,xc:675617,xc_675617,28,0.0,0.42,biodenoising,,,,,
dusthr2,xc:675617,xc_675617,39,0.0,0.54,biodenoising,,,,,
dusthr2,xc:708724,xc_708724,14,0.0,0.47,biodenoising,,,,,
dusthr2,xc:708724,xc_708724,17,0.0,0.62,biodenoising,,,,,
dusthr2,xc:727839,xc_727839,0,0.0,0.45,biodenoising,,,,,
dusthr2,xc:893034,xc_893034,15,0.0,0.5,biodenoising,,,,,
dusthr2,xc:893034,xc_893034,19,0.0,0.47,biodenoising,,,,,
dusthr2,xc:893034,xc_893034,26,0.0,0.43,biodenoising,,,,,
dusthr2,xc:979887,xc_979887,0,0.0,0.36,biodenoising,,,,,
dusthr2,xc:979887,xc_979887,4,0.0,0.23,biodenoising,,,,,
dusthr2,xc:979887,xc_979887,11,0.0,0.17,biodenoising,,,,,
dusthr2,xc:979887,xc_979887,23,0.0,0.84,biodenoising,,,,,
dusthr2,xc:985927,xc_985927,16,0.0,0.48,biodenoising,,,,,
eurcoo,xc:1031905,xc_1031905,8,0.0,0.15,biodenoising,,,,,
eurcoo,xc:1031905,xc_1031905,10,0.0,0.19,biodenoising,,,,,
eurcoo,xc:1031905,xc_1031905,21,0.0,0.29,biodenoising,,,,,
eurcoo,xc:1031905,xc_1031905,22,0.0,0.74,biodenoising,,,,,
eurcoo,xc:1031905,xc_1031905,23,0.0,0.16,biodenoising,,,,,
eurcoo,xc:103222,xc_103222,24,0.0,0.06,biodenoising,,,,,
eurcoo,xc:357835,xc_357835,22,0.0,0.42,biodenoising,,,,,
eurcoo,xc:381908,xc_381908,0,0.0,1.27,biodenoising,,,,,
eurcoo,xc:381908,xc_381908,1,0.0,1.04,biodenoising,,,,,
eurcoo,xc:381908,xc_381908,7,0.0,0.49,biodenoising,,,,,
eurcoo,xc:381908,xc_381908,10,0.0,0.62,biodenoising,,,,,
eurcoo,xc:381908,xc_381908,17,0.0,0.65,biodenoising,,,,,
eurcoo,xc:424005,xc_424005,51,0.0,0.2,biodenoising,,,,,
eurcoo,xc:424005,xc_424005,55,0.0,0.39,biodenoising,,,,,
eurcoo,xc:424005,xc_424005,89,0.0,0.18,biodenoising,,,,,
eurcoo,xc:424005,xc_424005,99,0.0,0.33,biodenoising,,,,,
eurcoo,xc:424005,xc_424005,103,0.0,0.18,biodenoising,,,,,
eurcoo,xc:470565,xc_470565,1,0.0,0.17,biodenoising,,,,,
eurcoo,xc:470565,xc_470565,3,0.0,0.23,biodenoising,,,,,
eurcoo,xc:470565,xc_470565,4,0.0,0.31,biodenoising,,,,,
eurcoo,xc:470565,xc_470565,6,0.0,0.34,biodenoising,,,,,
eurcoo,xc:470565,xc_470565,13,0.0,4.91,biodenoising,,,,,
eurcoo,xc:624808,xc_624808,10,0.0,0.13,biodenoising,,,,,
eurcoo,xc:624808,xc_624808,17,0.0,1.01,biodenoising,,,,,
eurcoo,xc:624808,xc_624808,19,0.0,0.69,biodenoising,,,,,
eurcoo,xc:624808,xc_624808,21,0.0,0.54,biodenoising,,,,,
eurcoo,xc:624808,xc_624808,22,0.0,0.15,biodenoising,,,,,
eurcoo,xc:629958,xc_629958,2,0.0,0.15,biodenoising,,,,,
eurcoo,xc:631503,xc_631503,1,0.0,0.18,biodenoising,,,,,
eurcoo,xc:651221,xc_651221,7,0.0,0.64,biodenoising,,,,,
eurcoo,xc:651221,xc_651221,10,0.0,1.65,biodenoising,,,,,
eurcoo,xc:651221,xc_651221,11,0.0,0.68,biodenoising,,,,,
eurcoo,xc:651221,xc_651221,14,0.0,0.41,biodenoising,,,,,
eurcoo,xc:651221,xc_651221,32,0.0,0.47,biodenoising,,,,,
eurcoo,xc:761470,xc_761470,1,0.0,0.24,biodenoising,,,,,
eurcoo,xc:761470,xc_761470,18,0.0,1.12,biodenoising,,,,,
eurcoo,xc:761470,xc_761470,26,0.0,0.87,biodenoising,,,,,
eurcoo,xc:761470,xc_761470,30,0.0,0.52,biodenoising,,,,,
eurcoo,xc:761470,xc_761470,47,0.0,0.3,biodenoising,,,,,
eurcoo,xc:825928,xc_825928,11,0.0,1.34,biodenoising,,,,,
eurcoo,xc:825928,xc_825928,18,0.0,0.26,biodenoising,,,,,
eurcoo,xc:902431,xc_902431,45,0.0,0.66,biodenoising,,,,,
eurcoo,xc:902431,xc_902431,47,0.0,0.15,biodenoising,,,,,
eurcoo,xc:902431,xc_902431,52,0.0,0.14,biodenoising,,,,,
eurcoo,xc:902431,xc_902431,56,0.0,0.14,biodenoising,,,,,
eurcoo,xc:902431,xc_902431,71,0.0,0.14,biodenoising,,,,,
eurwig,xc:113187,xc_113187,52,0.0,0.58,biodenoising,,,,,
eurwig,xc:113187,xc_113187,59,0.0,1.54,biodenoising,,,,,
eurwig,xc:113187,xc_113187,103,0.0,1.38,biodenoising,,,,,
eurwig,xc:113187,xc_113187,113,0.0,1.88,biodenoising,,,,,
eurwig,xc:113187,xc_113187,152,0.0,0.43,biodenoising,,,,,
eurwig,xc:262182,xc_262182,0,0.0,0.46,biodenoising,,,,,
eurwig,xc:262182,xc_262182,1,0.0,0.46,biodenoising,,,,,
eurwig,xc:266803,xc_266803,93,0.0,0.67,biodenoising,,,,,
eurwig,xc:266803,xc_266803,118,0.0,0.63,biodenoising,,,,,
eurwig,xc:266803,xc_266803,163,0.0,0.65,biodenoising,,,,,
eurwig,xc:266803,xc_266803,210,0.0,0.62,biodenoising,,,,,
eurwig,xc:266803,xc_266803,222,0.0,0.64,biodenoising,,,,,
eurwig,xc:484471,xc_484471,0,0.0,0.55,biodenoising,,,,,
eurwig,xc:484471,xc_484471,1,0.0,5.65,biodenoising,,,,,
eurwig,xc:484471,xc_484471,10,0.0,0.25,biodenoising,,,,,
eurwig,xc:674817,xc_674817,4,0.0,0.72,biodenoising,,,,,
eurwig,xc:674817,xc_674817,5,0.0,0.29,biodenoising,,,,,
eurwig,xc:674817,xc_674817,6,0.0,0.32,biodenoising,,,,,
eurwig,xc:674817,xc_674817,7,0.0,0.39,biodenoising,,,,,
eurwig,xc:674817,xc_674817,8,0.0,0.33,biodenoising,,,,,
eurwig,xc:684919,xc_684919,0,0.0,0.54,biodenoising,,,,,
eurwig,xc:684919,xc_684919,5,0.0,0.43,biodenoising,,,,,
eurwig,xc:684919,xc_684919,24,0.0,0.23,biodenoising,,,,,
eurwig,xc:684919,xc_684919,39,0.0,0.69,biodenoising,,,,,
eurwig,xc:684919,xc_684919,52,0.0,0.59,biodenoising,,,,,
eurwig,xc:702702,xc_702702,3,0.0,0.36,biodenoising,,,,,
eurwig,xc:706792,xc_706792,7,0.0,0.83,biodenoising,,,,,
eurwig,xc:796535,xc_796535,5,0.0,0.12,biodenoising,,,,,
eurwig,xc:796535,xc_796535,6,0.0,0.07,biodenoising,,,,,
eurwig,xc:796535,xc_796535,7,0.0,0.2,biodenoising,,,,,
eurwig,xc:796535,xc_796535,8,0.0,0.13,biodenoising,,,,,
eurwig,xc:805037,xc_805037,5,0.0,0.48,biodenoising,,,,,
eurwig,xc:805037,xc_805037,7,0.0,0.65,biodenoising,,,,,
eurwig,xc:805037,xc_805037,8,0.0,0.63,biodenoising,,,,,
eurwig,xc:805037,xc_805037,13,0.0,1.13,biodenoising,,,,,
eurwig,xc:805037,xc_805037,14,0.0,0.44,biodenoising,,,,,
eutspa,xc:112694,xc_112694,1,0.0,0.71,biodenoising,,,,,
eutspa,xc:112694,xc_112694,2,0.0,0.4,biodenoising,,,,,
eutspa,xc:112694,xc_112694,4,0.0,0.81,biodenoising,,,,,
eutspa,xc:112694,xc_112694,5,0.0,0.55,biodenoising,,,,,
eutspa,xc:112694,xc_112694,8,0.0,1.43,biodenoising,,,,,
eutspa,xc:164536,xc_164536,3,0.0,0.22,biodenoising,,,,,
eutspa,xc:164536,xc_164536,20,0.0,0.24,biodenoising,,,,,
eutspa,xc:164536,xc_164536,29,0.0,0.24,biodenoising,,,,,
eutspa,xc:164536,xc_164536,49,0.0,0.4,biodenoising,,,,,
eutspa,xc:164536,xc_164536,63,0.0,0.32,biodenoising,,,,,
eutspa,xc:168210,xc_168210,3,0.0,0.24,biodenoising,,,,,
eutspa,xc:168210,xc_168210,27,0.0,0.3,biodenoising,,,,,
eutspa,xc:168210,xc_168210,28,0.0,3.18,biodenoising,,,,,
eutspa,xc:185713,xc_185713,63,0.0,1.62,biodenoising,,,,,
eutspa,xc:358624,xc_358624,4,0.0,0.69,biodenoising,,,,,
eutspa,xc:358624,xc_358624,5,0.0,1.14,biodenoising,,,,,
eutspa,xc:358624,xc_358624,7,0.0,0.52,biodenoising,,,,,
eutspa,xc:358624,xc_358624,23,0.0,0.45,biodenoising,,,,,
eutspa,xc:358624,xc_358624,64,0.0,0.59,biodenoising,,,,,
eutspa,xc:381814,xc_381814,1,0.0,0.25,biodenoising,,,,,
eutspa,xc:381814,xc_381814,12,0.0,0.35,biodenoising,,,,,
eutspa,xc:435311,xc_435311,20,0.0,0.18,biodenoising,,,,,
eutspa,xc:435311,xc_435311,25,0.0,0.33,biodenoising,,,,,
eutspa,xc:629244,xc_629244,30,0.0,0.19,biodenoising,,,,,
eutspa,xc:629244,xc_629244,32,0.0,0.21,biodenoising,,,,,
eutspa,xc:629244,xc_629244,50,0.0,0.2,biodenoising,,,,,
eutspa,xc:629244,xc_629244,52,0.0,0.62,biodenoising,,,,,
eutspa,xc:629244,xc_629244,58,0.0,0.79,biodenoising,,,,,
eutspa,xc:636987,xc_636987,2,0.0,0.44,biodenoising,,,,,
eutspa,xc:636987,xc_636987,6,0.0,0.42,biodenoising,,,,,
eutspa,xc:636987,xc_636987,8,0.0,0.28,biodenoising,,,,,
eutspa,xc:636987,xc_636987,20,0.0,0.36,biodenoising,,,,,
eutspa,xc:636987,xc_636987,22,0.0,0.27,biodenoising,,,,,
eutspa,xc:936174,xc_936174,49,0.0,0.65,biodenoising,,,,,
eutspa,xc:936174,xc_936174,51,0.0,0.19,biodenoising,,,,,
eutspa,xc:936174,xc_936174,106,0.0,0.95,biodenoising,,,,,
eutspa,xc:936174,xc_936174,199,0.0,0.92,biodenoising,,,,,
eutspa,xc:936174,xc_936174,219,0.0,0.44,biodenoising,,,,,
gadwal,xc:1021727,xc_1021727,12,0.0,0.3,biodenoising,,,,,
gadwal,xc:1021727,xc_1021727,39,0.0,2.13,biodenoising,,,,,
gadwal,xc:1021727,xc_1021727,40,0.0,1.07,biodenoising,,,,,
gadwal,xc:1021727,xc_1021727,42,0.0,1.13,biodenoising,,,,,
gadwal,xc:1021727,xc_1021727,43,0.0,1.35,biodenoising,,,,,
gadwal,xc:1021729,xc_1021729,0,0.0,0.1,biodenoising,,,,,
gadwal,xc:1021729,xc_1021729,6,0.0,1.4,biodenoising,,,,,
gadwal,xc:1021729,xc_1021729,48,0.0,0.28,biodenoising,,,,,
gadwal,xc:1021729,xc_1021729,54,0.0,0.16,biodenoising,,,,,
gadwal,xc:1021729,xc_1021729,61,0.0,1.81,biodenoising,,,,,
gadwal,xc:1021731,xc_1021731,0,0.0,8.0,biodenoising,,,,,
gadwal,xc:1021731,xc_1021731,1,0.0,8.0,biodenoising,,,,,
gadwal,xc:1021736,xc_1021736,2,0.0,0.2,biodenoising,,,,,
gadwal,xc:1021736,xc_1021736,3,0.0,1.73,biodenoising,,,,,
gadwal,xc:1021736,xc_1021736,5,0.0,0.37,biodenoising,,,,,
gadwal,xc:1048306,xc_1048306,0,0.0,0.24,biodenoising,,,,,
gadwal,xc:1048306,xc_1048306,1,0.0,0.1,biodenoising,,,,,
gadwal,xc:1048306,xc_1048306,2,0.0,0.12,biodenoising,,,,,
gadwal,xc:1048306,xc_1048306,3,0.0,0.23,biodenoising,,,,,
gadwal,xc:1048306,xc_1048306,4,0.0,0.3,biodenoising,,,,,
gadwal,xc:210379,xc_210379,1,0.0,4.32,biodenoising,,,,,
gadwal,xc:210379,xc_210379,2,0.0,0.12,biodenoising,,,,,
gadwal,xc:210379,xc_210379,3,0.0,0.25,biodenoising,,,,,
gadwal,xc:284792,xc_284792,2,0.0,0.31,biodenoising,,,,,
gadwal,xc:284792,xc_284792,4,0.0,0.4,biodenoising,,,,,
gadwal,xc:284792,xc_284792,5,0.0,0.36,biodenoising,,,,,
gadwal,xc:284792,xc_284792,6,0.0,0.32,biodenoising,,,,,
gadwal,xc:284792,xc_284792,8,0.0,2.63,biodenoising,,,,,
gadwal,xc:357526,xc_357526,0,0.0,2.78,biodenoising,,,,,
gadwal,xc:357526,xc_357526,5,0.0,0.86,biodenoising,,,,,
gadwal,xc:357526,xc_357526,87,0.0,0.63,biodenoising,,,,,
gadwal,xc:357526,xc_357526,127,0.0,2.33,biodenoising,,,,,
gadwal,xc:359036,xc_359036,0,0.0,0.65,biodenoising,,,,,
gadwal,xc:359036,xc_359036,1,0.0,0.75,biodenoising,,,,,
gadwal,xc:359036,xc_359036,2,0.0,2.34,biodenoising,,,,,
gadwal,xc:359036,xc_359036,4,0.0,1.57,biodenoising,,,,,
gadwal,xc:359036,xc_359036,5,0.0,1.28,biodenoising,,,,,
gadwal,xc:539308,xc_539308,33,0.0,0.08,biodenoising,,,,,
gadwal,xc:548049,xc_548049,1,0.0,2.43,biodenoising,,,,,
gadwal,xc:548049,xc_548049,2,0.0,0.69,biodenoising,,,,,
gadwal,xc:548049,xc_548049,3,0.0,0.29,biodenoising,,,,,
gadwal,xc:548049,xc_548049,5,0.0,1.48,biodenoising,,,,,
gadwal,xc:548049,xc_548049,7,0.0,0.3,biodenoising,,,,,
gadwal,xc:595438,xc_595438,8,0.0,0.94,biodenoising,,,,,
gadwal,xc:595438,xc_595438,14,0.0,1.81,biodenoising,,,,,
gadwal,xc:595438,xc_595438,25,0.0,1.45,biodenoising,,,,,
gadwal,xc:595438,xc_595438,41,0.0,0.2,biodenoising,,,,,
gadwal,xc:595438,xc_595438,45,0.0,0.2,biodenoising,,,,,
gadwal,xc:622760,xc_622760,1,0.0,0.23,biodenoising,,,,,
gadwal,xc:622760,xc_622760,2,0.0,0.2,biodenoising,,,,,
gadwal,xc:622760,xc_622760,24,0.0,0.18,biodenoising,,,,,
gadwal,xc:622760,xc_622760,25,0.0,0.19,biodenoising,,,,,
gadwal,xc:622760,xc_622760,69,0.0,0.19,biodenoising,,,,,
gadwal,xc:651967,xc_651967,32,0.0,0.86,biodenoising,,,,,
gadwal,xc:651967,xc_651967,41,0.0,0.9,biodenoising,,,,,
gadwal,xc:651967,xc_651967,55,0.0,0.59,biodenoising,,,,,
gadwal,xc:651967,xc_651967,70,0.0,0.85,biodenoising,,,,,
gadwal,xc:651967,xc_651967,114,0.0,0.98,biodenoising,,,,,
gadwal,xc:707600,xc_707600,6,0.0,0.2,biodenoising,,,,,
gadwal,xc:707600,xc_707600,10,0.0,0.29,biodenoising,,,,,
gadwal,xc:707600,xc_707600,14,0.0,0.18,biodenoising,,,,,
gadwal,xc:707600,xc_707600,15,0.0,0.31,biodenoising,,,,,
gadwal,xc:707600,xc_707600,19,0.0,0.29,biodenoising,,,,,
gadwal,xc:779907,xc_779907,2,0.0,0.37,biodenoising,,,,,
gadwal,xc:963992,xc_963992,2,0.0,1.27,biodenoising,,,,,
gadwal,xc:963992,xc_963992,3,0.0,1.4,biodenoising,,,,,
gadwal,xc:963992,xc_963992,8,0.0,0.3,biodenoising,,,,,
gadwal,xc:963992,xc_963992,9,0.0,0.32,biodenoising,,,,,
gnwtea,xc:1009913,xc_1009913,19,0.0,0.18,biodenoising,,,,,
gnwtea,xc:1009913,xc_1009913,21,0.0,0.18,biodenoising,,,,,
gnwtea,xc:1009913,xc_1009913,25,0.0,0.29,biodenoising,,,,,
gnwtea,xc:1009913,xc_1009913,27,0.0,0.35,biodenoising,,,,,
gnwtea,xc:1025891,xc_1025891,11,0.0,0.25,biodenoising,,,,,
gnwtea,xc:1025891,xc_1025891,13,0.0,0.24,biodenoising,,,,,
gnwtea,xc:1068699,xc_1068699,6,0.0,0.37,biodenoising,,,,,
gnwtea,xc:1068699,xc_1068699,34,0.0,0.62,biodenoising,,,,,
gnwtea,xc:1068699,xc_1068699,62,0.0,0.93,biodenoising,,,,,
gnwtea,xc:1068699,xc_1068699,104,0.0,0.71,biodenoising,,,,,
gnwtea,xc:1068699,xc_1068699,251,0.0,0.12,biodenoising,,,,,
gnwtea,xc:280945,xc_280945,3,0.0,1.3,biodenoising,,,,,
gnwtea,xc:280945,xc_280945,24,0.0,1.38,biodenoising,,,,,
gnwtea,xc:280945,xc_280945,29,0.0,3.08,biodenoising,,,,,
gnwtea,xc:280945,xc_280945,31,0.0,2.71,biodenoising,,,,,
gnwtea,xc:280945,xc_280945,32,0.0,1.14,biodenoising,,,,,
gnwtea,xc:309109,xc_309109,11,0.0,0.39,biodenoising,,,,,
gnwtea,xc:309109,xc_309109,13,0.0,0.38,biodenoising,,,,,
gnwtea,xc:309109,xc_309109,15,0.0,0.24,biodenoising,,,,,
gnwtea,xc:309109,xc_309109,18,0.0,0.14,biodenoising,,,,,
gnwtea,xc:309109,xc_309109,25,0.0,1.17,biodenoising,,,,,
gnwtea,xc:35591,xc_35591,7,0.0,0.3,biodenoising,,,,,
gnwtea,xc:35591,xc_35591,11,0.0,0.53,biodenoising,,,,,
gnwtea,xc:35591,xc_35591,13,0.0,0.33,biodenoising,,,,,
gnwtea,xc:35591,xc_35591,14,0.0,0.4,biodenoising,,,,,
gnwtea,xc:35591,xc_35591,18,0.0,0.25,biodenoising,,,,,
gnwtea,xc:365480,xc_365480,19,0.0,0.19,biodenoising,,,,,
gnwtea,xc:365480,xc_365480,21,0.0,0.27,biodenoising,,,,,
gnwtea,xc:365480,xc_365480,23,0.0,0.17,biodenoising,,,,,
gnwtea,xc:365480,xc_365480,25,0.0,0.16,biodenoising,,,,,
