species_code,recording_id,safe_id,note_idx,onset,offset,best_source,purity,rms_best_source,duration,rms_rank,score,method
grcgre1,xc:363743,xc_363743,54,33.71,34.08,2,0.9861,0.07819648087024689,0.37,0.9523809523809523,0.9391428571428571,bird-mixit
grcgre1,xc:655643,xc_655643,18,13.21,13.53,0,0.9979,0.047760408371686935,0.32,0.94,0.9380259999999999,bird-mixit
grcgre1,xc:138169,xc_138169,7,8.48,9.67,0,0.9761,0.09976071864366531,1.19,0.9583333333333334,0.9354291666666666,bird-mixit
grcgre1,xc:579195,xc_579195,199,112.96,113.38,0,0.9479,0.009945390745997429,0.42,0.9849246231155779,0.9336100502512563,bird-mixit
grcgre1,xc:1006363,xc_1006363,1,1.69,2.0,0,0.9916,0.005480761174112558,0.31,0.9411764705882353,0.9332705882352942,bird-mixit
grcgre1,xc:147184,xc_147184,0,0.04,0.21,0,0.9622,0.10822951048612595,0.17,0.96875,0.9321312500000001,bird-mixit
grcgre1,xc:636568,xc_636568,39,30.44,33.23,0,0.9529,0.04574685916304588,2.79,0.9772727272727273,0.9312431818181818,bird-mixit
grcgre1,xc:1033544,xc_1033544,1,3.93,4.0,2,0.9721,0.010523885488510132,0.07,0.9545454545454546,0.9279136363636363,bird-mixit
grcgre1,xc:1001305,xc_1001305,14,7.39,8.19,0,0.9636,0.013860019855201244,0.8,0.9629629629629629,0.927911111111111,bird-mixit
grcgre1,xc:462953,xc_462953,6,3.03,3.23,0,0.9939,0.10445066541433334,0.2,0.9333333333333333,0.92764,bird-mixit
grcgre1,xc:636568,xc_636568,38,30.27,30.39,2,0.9916,0.035528529435396194,0.12,0.9318181818181818,0.9239909090909091,bird-mixit
grcgre1,xc:642506,xc_642506,30,13.18,14.35,0,0.9591,0.036082640290260315,1.17,0.9607843137254902,0.9214882352941176,bird-mixit
grcgre1,xc:579195,xc_579195,122,51.44,51.56,3,0.9482,0.008480055257678032,0.12,0.9698492462311558,0.919611055276382,bird-mixit
grcgre1,xc:592110,xc_592110,11,11.16,11.5,0,0.9978,0.06002119928598404,0.34,0.9210526315789473,0.9190263157894737,bird-mixit
grcgre1,xc:655643,xc_655643,16,10.2,11.92,0,0.997,0.04744267836213112,1.72,0.92,0.91724,bird-mixit
grcgre1,xc:147184,xc_147184,4,1.23,1.41,0,0.9572,0.10817857831716537,0.18,0.953125,0.91233125,bird-mixit
grcgre1,xc:662840,xc_662840,13,6.83,7.08,3,0.9819,0.008384543471038342,0.25,0.9285714285714286,0.9117642857142857,bird-mixit
grcgre1,xc:374172,xc_374172,6,5.86,6.68,3,0.9993,0.15261997282505035,0.82,0.9090909090909091,0.9084545454545454,bird-mixit
grcgre1,xc:138169,xc_138169,6,5.87,8.43,0,0.983,0.08034321665763855,2.56,0.9166666666666666,0.9010833333333332,bird-mixit
grcgre1,xc:897021,xc_897021,0,0.02,3.72,0,0.8965,0.044184472411870956,3.7,1.0,0.8965,bird-mixit
grcgre1,xc:636568,xc_636568,31,24.59,24.77,2,0.9853,0.035307224839925766,0.18,0.9090909090909091,0.8957272727272727,bird-mixit
grcgre1,xc:592110,xc_592110,15,12.71,13.82,0,0.9961,0.058889467269182205,1.11,0.8947368421052632,0.8912473684210527,bird-mixit
grcgre1,xc:355311,xc_355311,8,4.29,4.49,0,0.9969,0.03889238089323044,0.2,0.8888888888888888,0.8861333333333333,bird-mixit
grcgre1,xc:1001305,xc_1001305,17,10.35,11.49,0,0.957,0.013667010702192783,1.14,0.9259259259259259,0.8861111111111111,bird-mixit
grcgre1,xc:252268,xc_252268,10,10.32,11.32,0,0.9995,0.02183251641690731,1.0,0.8823529411764706,0.8819117647058824,bird-mixit
grcgre1,xc:252268,xc_252268,11,11.49,12.56,0,0.9289,0.02217668853700161,1.07,0.9411764705882353,0.8742588235294118,bird-mixit
grcgre1,xc:897021,xc_897021,3,4.7,4.91,2,0.9498,0.012369281612336636,0.21,0.9090909090909091,0.8634545454545454,bird-mixit
grcgre1,xc:636568,xc_636568,40,33.35,34.55,0,0.9708,0.034040194004774094,1.2,0.8863636363636364,0.8604818181818181,bird-mixit
grcgre1,xc:462953,xc_462953,4,2.62,2.71,0,0.9907,0.09231109917163849,0.09,0.8666666666666667,0.8586066666666667,bird-mixit
grcgre1,xc:147184,xc_147184,22,9.22,9.37,0,0.9158,0.08453817665576935,0.15,0.9375,0.8585624999999999,bird-mixit
grcgre1,xc:473226,xc_473226,6,8.61,10.01,0,0.9999,0.0746210590004921,1.4,0.8571428571428571,0.8570571428571429,bird-mixit
grcgre1,xc:642506,xc_642506,2,1.14,1.29,3,0.9905,0.015138726681470871,0.15,0.8627450980392157,0.8545490196078432,bird-mixit
grcgre1,xc:138169,xc_138169,18,16.38,16.68,1,0.9695,0.05792320519685745,0.3,0.875,0.8483125,bird-mixit
grcgre1,xc:642506,xc_642506,5,2.26,2.53,3,0.9009,0.027595873922109604,0.27,0.9411764705882353,0.8479058823529412,bird-mixit
grcgre1,xc:386365,xc_386365,6,21.92,29.92,0,0.8258,0.059078242629766464,8.0,1.0,0.8258,bird-mixit
grcgre1,xc:1001305,xc_1001305,16,8.65,9.76,0,0.9279,0.010441080667078495,1.11,0.8888888888888888,0.8247999999999999,bird-mixit
grcgre1,xc:252268,xc_252268,8,7.85,9.12,0,0.9971,0.018824396654963493,1.27,0.8235294117647058,0.8211411764705882,bird-mixit
grcgre1,xc:374172,xc_374172,4,1.86,2.46,3,0.9998,0.12998992204666138,0.6,0.8181818181818182,0.8180181818181819,bird-mixit
grcgre1,xc:1006363,xc_1006363,3,2.53,2.73,0,0.9682,0.003495726967230439,0.2,0.8235294117647058,0.7973411764705881,bird-mixit
grcgre1,xc:1006363,xc_1006363,0,0.02,1.61,0,0.9019,0.0035577365197241306,1.59,0.8823529411764706,0.7957941176470589,bird-mixit
grcgre1,xc:1033544,xc_1033544,6,7.42,7.48,2,0.9194,0.00802744273096323,0.06,0.8636363636363636,0.7940272727272727,bird-mixit
grcgre1,xc:462953,xc_462953,8,4.01,4.16,0,0.9895,0.0916256234049797,0.15,0.8,0.7916000000000001,bird-mixit
grcgre1,xc:1001305,xc_1001305,8,4.67,5.58,0,0.9283,0.009867257438600063,0.91,0.8518518518518519,0.7907740740740741,bird-mixit
grcgre1,xc:662840,xc_662840,10,4.54,4.81,3,0.9135,0.007559964433312416,0.27,0.8571428571428571,0.7829999999999999,bird-mixit
grcgre1,xc:662840,xc_662840,12,5.89,6.65,3,0.7783,0.008503259159624577,0.76,1.0,0.7783,bird-mixit
grcgre1,xc:897021,xc_897021,8,6.47,6.54,2,0.9503,0.01216091588139534,0.07,0.8181818181818182,0.7775181818181819,bird-mixit
grcgre1,xc:355311,xc_355311,10,5.11,5.32,0,0.9966,0.036007676273584366,0.21,0.7777777777777778,0.7751333333333333,bird-mixit
grcgre1,xc:138169,xc_138169,5,5.23,5.82,0,0.9772,0.054892607033252716,0.59,0.7916666666666666,0.7736166666666666,bird-mixit
grecor,xc:828977,xc_828977,36,20.35,21.15,2,0.9983,0.016676707193255424,0.8,1.0,0.9983,bird-mixit
grecor,xc:308865,xc_308865,12,13.41,13.7,2,0.9951,0.056601978838443756,0.29,1.0,0.9951,bird-mixit
grecor,xc:625356,xc_625356,10,13.93,16.25,3,0.9888,0.04645836353302002,2.32,1.0,0.9888,bird-mixit
grecor,xc:308865,xc_308865,80,51.78,52.49,2,0.9957,0.053527746349573135,0.71,0.9894179894179894,0.9851634920634921,bird-mixit
grecor,xc:309573,xc_309573,0,0.02,8.02,0,0.9787,0.02410290390253067,8.0,1.0,0.9787,bird-mixit
grecor,xc:308865,xc_308865,66,39.96,40.73,2,0.9834,0.05509955435991287,0.77,0.9947089947089947,0.9781968253968254,bird-mixit
grecor,xc:447821,xc_447821,1,1.32,2.55,3,0.9781,0.05459139123558998,1.23,1.0,0.9781,bird-mixit
grecor,xc:372106,xc_372106,175,112.6,113.43,3,0.9803,0.09682364016771317,0.83,0.994413407821229,0.9748234636871508,bird-mixit
grecor,xc:90633,xc_90633,28,32.52,32.63,2,0.9952,0.03868977725505829,0.11,0.9736842105263158,0.9690105263157894,bird-mixit
grecor,xc:828977,xc_828977,0,0.8,1.63,2,0.998,0.016247227787971497,0.83,0.9705882352941176,0.9686470588235294,bird-mixit
grecor,xc:214292,xc_214292,4,12.65,13.86,0,0.9882,0.03259306028485298,1.21,0.9791666666666666,0.9676125,bird-mixit
grecor,xc:308865,xc_308865,177,113.51,113.65,1,0.9805,0.049185968935489655,0.14,0.9841269841269841,0.9649365079365079,bird-mixit
grecor,xc:839104,xc_839104,0,0.02,2.04,3,0.9546,0.01668163388967514,2.02,1.0,0.9546,bird-mixit
grecor,xc:372106,xc_372106,119,74.3,74.4,3,0.9812,0.07037387788295746,0.1,0.9720670391061452,0.9537921787709497,bird-mixit
grecor,xc:372106,xc_372106,125,79.41,80.04,3,0.9502,0.12422499060630798,0.63,1.0,0.9502,bird-mixit
grecor,xc:726669,xc_726669,5,6.77,8.55,3,0.9499,0.03127474710345268,1.78,1.0,0.9499,bird-mixit
grecor,xc:308865,xc_308865,71,45.62,46.54,2,0.9702,0.04594031348824501,0.92,0.9788359788359788,0.9496666666666667,bird-mixit
grecor,xc:722335,xc_722335,27,22.12,24.1,0,0.9474,0.014737225137650967,1.98,1.0,0.9474,bird-mixit
grecor,xc:625356,xc_625356,3,9.07,10.56,3,0.9511,0.0304593313485384,1.49,0.991869918699187,0.9433674796747966,bird-mixit
grecor,xc:214292,xc_214292,0,0.22,6.73,0,0.9361,0.0400676503777504,6.51,1.0,0.9361,bird-mixit
grecor,xc:828977,xc_828977,33,17.65,18.22,2,0.9916,0.016005007550120354,0.57,0.9411764705882353,0.9332705882352942,bird-mixit
grecor,xc:372106,xc_372106,174,107.88,112.55,3,0.9489,0.08096397668123245,4.67,0.9832402234636871,0.9329966480446926,bird-mixit
grecor,xc:987714,xc_987714,0,0.02,8.02,2,0.932,0.0482906773686409,8.0,1.0,0.932,bird-mixit
grecor,xc:214292,xc_214292,38,41.96,43.57,0,0.9941,0.025325877591967583,1.61,0.9375,0.93196875,bird-mixit
grecor,xc:214292,xc_214292,41,45.27,46.43,0,0.9851,0.02794455550611019,1.16,0.9444444444444444,0.9303722222222222,bird-mixit
grecor,xc:372106,xc_372106,128,81.0,81.31,3,0.9403,0.09335970878601074,0.31,0.9888268156424581,0.9297938547486034,bird-mixit
grecor,xc:625356,xc_625356,20,22.62,24.01,3,0.9382,0.026310555636882782,1.39,0.983739837398374,0.9229447154471545,bird-mixit
grecor,xc:625356,xc_625356,31,28.93,30.18,3,0.9441,0.02586721070110798,1.25,0.975609756097561,0.9210731707317074,bird-mixit
grecor,xc:773824,xc_773824,6,3.13,5.61,0,0.9208,0.04858185723423958,2.48,1.0,0.9208,bird-mixit
grecor,xc:214292,xc_214292,6,16.4,17.52,0,0.9334,0.03284335136413574,1.12,0.9861111111111112,0.9204361111111111,bird-mixit
grecor,xc:930052,xc_930052,5,13.46,21.46,0,0.996,0.025043517351150513,8.0,0.9166666666666666,0.9129999999999999,bird-mixit
grecor,xc:625356,xc_625356,25,26.2,26.38,3,0.9654,0.020229237154126167,0.18,0.943089430894309,0.9104585365853659,bird-mixit
grecor,xc:828977,xc_828977,26,13.29,14.48,2,0.9959,0.013761225156486034,1.19,0.9117647058823529,0.9080264705882353,bird-mixit
grecor,xc:447821,xc_447821,2,2.6,3.09,3,0.9673,0.03483268991112709,0.49,0.9375,0.9068437500000001,bird-mixit
grecor,xc:722335,xc_722335,6,3.92,4.28,2,0.9889,0.007667024154216051,0.36,0.9117647058823529,0.9016441176470588,bird-mixit
grecor,xc:828977,xc_828977,35,19.46,19.76,2,0.9942,0.010529407300055027,0.3,0.8823529411764706,0.877235294117647,bird-mixit
grecor,xc:448710,xc_448710,0,0.02,8.02,2,0.8767,0.08612800389528275,8.0,1.0,0.8767,bird-mixit
grecor,xc:722335,xc_722335,33,29.29,29.51,3,0.9801,0.006408704910427332,0.22,0.8823529411764706,0.8647941176470588,bird-mixit
grecor,xc:90633,xc_90633,7,9.54,10.33,2,0.9929,0.02775130607187748,0.79,0.868421052631579,0.8622552631578948,bird-mixit
grecor,xc:90633,xc_90633,8,10.39,13.0,2,0.8604,0.041307225823402405,2.61,1.0,0.8604,bird-mixit
grecor,xc:447821,xc_447821,13,12.26,12.44,3,0.98,0.0307890847325325,0.18,0.875,0.8574999999999999,bird-mixit
grecor,xc:722335,xc_722335,20,16.67,18.48,0,0.8827,0.0132755097001791,1.81,0.9705882352941176,0.8567382352941176,bird-mixit
grecor,xc:773824,xc_773824,7,5.7,6.42,0,0.9221,0.03449961915612221,0.72,0.9090909090909091,0.8382727272727273,bird-mixit
grecor,xc:722335,xc_722335,0,0.02,2.19,2,0.8772,0.008801073767244816,2.17,0.9411764705882353,0.8256,bird-mixit
grecor,xc:626272,xc_626272,1,0.49,6.33,3,0.8141,0.06312151253223419,5.84,1.0,0.8141,bird-mixit
grecor,xc:90633,xc_90633,32,33.51,33.67,2,0.9762,0.02704089879989624,0.16,0.8157894736842105,0.7963736842105262,bird-mixit
grecor,xc:930052,xc_930052,1,1.12,9.12,0,0.9516,0.02463640831410885,8.0,0.8333333333333334,0.793,bird-mixit
grecor,xc:447821,xc_447821,12,12.0,12.15,3,0.963,0.026025621220469475,0.15,0.8125,0.7824375,bird-mixit
grecor,xc:987722,xc_987722,22,7.99,8.12,1,0.7751,0.0035671438090503216,0.13,1.0,0.7751,bird-mixit
grecor,xc:518940,xc_518940,0,0.02,1.62,2,0.7673,0.01076163537800312,1.6,1.0,0.7673,bird-mixit
grecor,xc:90633,xc_90633,9,13.07,13.38,1,0.8476,0.02870747074484825,0.31,0.8947368421052632,0.758378947368421,bird-mixit
grecor,xc:930052,xc_930052,7,29.46,37.46,0,0.9913,0.024356266483664513,8.0,0.75,0.743475,bird-mixit
greegr,xc:285219,xc_285219,2,1.5,2.17,0,0.9999,0.05527485907077789,0.67,1.0,0.9999,bird-mixit
greegr,xc:794544,xc_794544,6,2.48,3.1,0,0.9988,0.08830435574054718,0.62,1.0,0.9988,bird-mixit
greegr,xc:116543,xc_116543,4,1.34,1.62,0,0.9971,0.11409656703472137,0.28,1.0,0.9971,bird-mixit
greegr,xc:161280,xc_161280,69,49.32,50.1,3,0.9946,0.07806683331727982,0.78,1.0,0.9946,bird-mixit
greegr,xc:561777,xc_561777,6,3.49,4.0,0,0.9941,0.073551245033741,0.51,1.0,0.9941,bird-mixit
greegr,xc:161280,xc_161280,18,15.55,16.92,3,0.9969,0.07026723772287369,1.37,0.9933333333333333,0.990254,bird-mixit
greegr,xc:454182,xc_454182,16,16.03,16.9,2,0.9889,0.04899059981107712,0.87,1.0,0.9889,bird-mixit
greegr,xc:161280,xc_161280,138,101.32,101.79,3,0.9987,0.06839051097631454,0.47,0.9866666666666667,0.985384,bird-mixit
greegr,xc:1034339,xc_1034339,4,3.74,4.01,0,0.9796,0.02215772494673729,0.27,1.0,0.9796,bird-mixit
greegr,xc:161280,xc_161280,15,14.02,14.49,3,0.9992,0.06762462109327316,0.47,0.98,0.979216,bird-mixit
greegr,xc:1005363,xc_1005363,4,3.3,4.66,2,0.9669,0.14491263031959534,1.36,1.0,0.9669,bird-mixit
greegr,xc:705410,xc_705410,20,14.32,14.63,2,0.9658,0.02662554942071438,0.31,1.0,0.9658,bird-mixit
greegr,xc:161280,xc_161280,19,16.99,17.61,3,0.9944,0.0658034235239029,0.62,0.9666666666666667,0.9612533333333333,bird-mixit
greegr,xc:196155,xc_196155,28,50.32,50.92,3,0.9579,0.0702572613954544,0.6,1.0,0.9579,bird-mixit
greegr,xc:44629,xc_44629,3,2.84,4.32,0,0.9537,0.055789973586797714,1.48,1.0,0.9537,bird-mixit
greegr,xc:705410,xc_705410,2,1.42,1.51,2,0.993,0.025378290563821793,0.09,0.9523809523809523,0.9457142857142856,bird-mixit
greegr,xc:794544,xc_794544,3,0.93,1.71,0,0.9983,0.07903683930635452,0.78,0.9166666666666666,0.9151083333333333,bird-mixit
greegr,xc:285219,xc_285219,1,0.81,1.41,0,0.9998,0.03137429058551788,0.6,0.9090909090909091,0.9089090909090909,bird-mixit
greegr,xc:1034339,xc_1034339,3,3.23,3.56,0,0.9728,0.01804332248866558,0.33,0.9230769230769231,0.8979692307692309,bird-mixit
greegr,xc:1005363,xc_1005363,6,5.25,5.33,2,0.9752,0.12895305454730988,0.08,0.9166666666666666,0.8939333333333332,bird-mixit
greegr,xc:758130,xc_758130,1,2.66,3.89,0,0.8817,0.0239630825817585,1.23,1.0,0.8817,bird-mixit
greegr,xc:196155,xc_196155,24,44.58,45.12,3,0.922,0.06261953711509705,0.54,0.9558823529411765,0.8813235294117648,bird-mixit
greegr,xc:561777,xc_561777,4,2.42,3.07,0,0.9854,0.05790923163294792,0.65,0.875,0.862225,bird-mixit
greegr,xc:196155,xc_196155,33,65.73,66.88,3,0.9296,0.05739130452275276,1.15,0.9264705882352942,0.8612470588235295,bird-mixit
greegr,xc:705410,xc_705410,0,0.03,0.81,2,0.9384,0.019279444590210915,0.78,0.9047619047619048,0.8490285714285715,bird-mixit
greegr,xc:454182,xc_454182,3,3.66,5.95,2,0.9522,0.04653472453355789,2.29,0.8823529411764706,0.8401764705882353,bird-mixit
greegr,xc:297388,xc_297388,9,6.73,6.81,3,0.8319,0.009088925085961819,0.08,1.0,0.8319,bird-mixit
greegr,xc:794544,xc_794544,10,4.23,5.15,0,0.995,0.05497714504599571,0.92,0.8333333333333334,0.8291666666666667,bird-mixit
greegr,xc:1034339,xc_1034339,5,4.2,4.48,0,0.9744,0.01761551946401596,0.28,0.8461538461538461,0.8244923076923077,bird-mixit
greegr,xc:454182,xc_454182,15,14.67,15.95,2,0.9999,0.04015292972326279,1.28,0.8235294117647058,0.8234470588235294,bird-mixit
greegr,xc:44629,xc_44629,1,0.8,1.2,0,0.9822,0.05373100936412811,0.4,0.8333333333333334,0.8185,bird-mixit
greegr,xc:196155,xc_196155,29,50.97,54.88,3,0.8207,0.06449884921312332,3.91,0.9852941176470589,0.8086308823529412,bird-mixit
greegr,xc:678001,xc_678001,4,6.02,6.09,2,0.8046,0.0029393360018730164,0.07,1.0,0.8046,bird-mixit
greegr,xc:705410,xc_705410,3,1.85,2.69,2,0.9303,0.016071422025561333,0.84,0.8571428571428571,0.7974,bird-mixit
greegr,xc:705410,xc_705410,11,9.2,9.42,2,0.9796,0.015901681035757065,0.22,0.8095238095238095,0.7930095238095238,bird-mixit
greegr,xc:116543,xc_116543,1,0.31,0.7,0,0.9868,0.09397432208061218,0.39,0.8,0.78944,bird-mixit
greegr,xc:44035,xc_44035,1,0.64,1.36,3,0.7832,0.009546293877065182,0.72,1.0,0.7832,bird-mixit
greegr,xc:196155,xc_196155,55,114.68,115.32,1,0.8193,0.05896880105137825,0.64,0.9411764705882353,0.7711058823529412,bird-mixit
greegr,xc:1069511,xc_1069511,0,0.69,0.96,2,0.7616,0.021024368703365326,0.27,1.0,0.7616,bird-mixit
greegr,xc:1069511,xc_1069511,2,2.14,2.21,2,0.885,0.01956326887011528,0.07,0.8571428571428571,0.7585714285714286,bird-mixit
greegr,xc:1005363,xc_1005363,5,4.73,5.06,2,0.9071,0.12291315943002701,0.33,0.8333333333333334,0.7559166666666667,bird-mixit
greegr,xc:285219,xc_285219,8,6.66,7.91,0,0.9999,0.020570650696754456,1.25,0.7272727272727273,0.7272000000000001,bird-mixit
greegr,xc:1034339,xc_1034339,7,5.15,5.42,0,0.9419,0.013732947409152985,0.27,0.7692307692307693,0.7245384615384616,bird-mixit
greegr,xc:561777,xc_561777,7,4.16,5.28,0,0.9659,0.053323205560445786,1.12,0.75,0.724425,bird-mixit
greegr,xc:44035,xc_44035,2,2.03,2.51,3,0.8036,0.008325126022100449,0.48,0.9,0.72324,bird-mixit
greegr,xc:627082,xc_627082,2,2.93,4.07,0,0.7031,0.016707587987184525,1.14,1.0,0.7031,bird-mixit
greegr,xc:1005363,xc_1005363,7,5.54,6.58,2,0.9309,0.11155445128679276,1.04,0.75,0.698175,bird-mixit
greegr,xc:1049634,xc_1049634,4,3.17,3.61,2,0.6948,0.004507009405642748,0.44,1.0,0.6948,bird-mixit
greegr,xc:357715,xc_357715,2,3.16,3.82,2,0.687,0.058209456503391266,0.66,1.0,0.687,bird-mixit
greegr,xc:44629,xc_44629,4,4.54,4.97,0,0.9784,0.048577383160591125,0.43,0.6666666666666666,0.6522666666666667,bird-mixit
greegr,xc:1049634,xc_1049634,2,1.12,1.76,2,0.8069,0.004082258325070143,0.64,0.8,0.64552,bird-mixit
greegr,xc:1034339,xc_1034339,6,4.64,4.91,0,0.9126,0.013724048621952534,0.27,0.6923076923076923,0.6317999999999999,bird-mixit
greegr,xc:758130,xc_758130,0,0.52,1.96,0,0.8395,0.021141329780220985,1.44,0.75,0.629625,bird-mixit
greegr,xc:627082,xc_627082,3,4.16,10.2,0,0.7175,0.011121486313641071,6.04,0.875,0.6278125,bird-mixit
greegr,xc:1069511,xc_1069511,5,4.56,4.79,2,0.8743,0.018031520769000053,0.23,0.7142857142857143,0.6244999999999999,bird-mixit
greegr,xc:1005363,xc_1005363,3,2.09,3.14,2,0.9319,0.10841406136751175,1.05,0.6666666666666666,0.6212666666666666,bird-mixit
greegr,xc:44035,xc_44035,3,3.2,3.72,3,0.7673,0.007999761961400509,0.52,0.8,0.61384,bird-mixit
greegr,xc:285219,xc_285219,9,7.96,8.6,0,0.9632,0.013575238175690174,0.64,0.6363636363636364,0.6129454545454545,bird-mixit
greegr,xc:285219,xc_285219,7,5.9,6.54,1,0.7478,0.026600418612360954,0.64,0.8181818181818182,0.6118363636363637,bird-mixit
greegr,xc:1074501,xc_1074501,1,0.12,0.53,2,0.76,0.004067913629114628,0.41,0.8,0.6080000000000001,bird-mixit
greegr,xc:297388,xc_297388,11,7.55,7.62,3,0.8267,0.007200188469141722,0.07,0.7333333333333333,0.6062466666666666,bird-mixit
greegr,xc:116543,xc_116543,0,0.02,0.07,2,0.9922,0.013433343730866909,0.05,0.6,0.59532,bird-mixit
greegr,xc:678001,xc_678001,3,5.51,5.57,2,0.7695,0.0027180060278624296,0.06,0.75,0.577125,bird-mixit
greegr,xc:794544,xc_794544,13,5.81,5.87,2,0.8633,0.004337897524237633,0.06,0.6666666666666666,0.5755333333333332,bird-mixit
greegr,xc:454182,xc_454182,6,7.16,7.93,2,0.8819,0.03903711959719658,0.77,0.6470588235294118,0.5706411764705883,bird-mixit
greegr,xc:297388,xc_297388,4,3.23,3.57,0,0.6066,0.008412366732954979,0.34,0.9333333333333333,0.56616,bird-mixit
greegr,xc:44035,xc_44035,7,6.94,7.55,3,0.8023,0.006304537877440453,0.61,0.7,0.5616099999999999,bird-mixit
greegr,xc:454182,xc_454182,0,0.02,2.41,2,0.5891,0.04686466604471207,2.39,0.9411764705882353,0.5544470588235294,bird-mixit
greegr,xc:627082,xc_627082,4,10.32,10.77,2,0.8781,0.0035216074902564287,0.45,0.625,0.5488125,bird-mixit
greegr,xc:1069511,xc_1069511,3,3.01,3.07,2,0.882,0.016182880848646164,0.06,0.5714285714285714,0.504,bird-mixit
grywag,xc:485891,xc_485891,13,14.73,15.09,0,0.9998,0.0866941511631012,0.36,1.0,0.9998,bird-mixit
grywag,xc:27018,xc_27018,5,27.69,30.03,0,0.9998,0.07837843149900436,2.34,1.0,0.9998,bird-mixit
grywag,xc:695870,xc_695870,0,0.04,4.0,0,0.9997,0.002172696404159069,3.96,1.0,0.9997,bird-mixit
grywag,xc:797914,xc_797914,5,6.04,7.18,0,0.9996,0.030266424641013145,1.14,1.0,0.9996,bird-mixit
grywag,xc:724109,xc_724109,4,2.77,3.0,0,0.999,0.14720655977725983,0.23,1.0,0.999,bird-mixit
grywag,xc:324350,xc_324350,5,24.75,32.75,0,0.9982,0.07816410809755325,8.0,1.0,0.9982,bird-mixit
grywag,xc:722424,xc_722424,4,1.99,2.86,1,0.9979,0.08625376224517822,0.87,1.0,0.9979,bird-mixit
grywag,xc:324349,xc_324349,1,8.37,16.37,0,0.9969,0.06986724585294724,8.0,1.0,0.9969,bird-mixit
grywag,xc:608016,xc_608016,28,21.26,21.62,0,0.9926,0.04124464839696884,0.36,1.0,0.9926,bird-mixit
grywag,xc:507377,xc_507377,48,21.37,22.0,3,0.9921,0.08684495836496353,0.63,1.0,0.9921,bird-mixit
grywag,xc:78168,xc_78168,9,7.3,7.93,0,0.9918,0.15175679326057434,0.63,1.0,0.9918,bird-mixit
grywag,xc:432286,xc_432286,37,47.1,47.68,0,0.985,0.03711792454123497,0.58,1.0,0.985,bird-mixit
grywag,xc:722424,xc_722424,7,9.28,9.98,1,0.9981,0.07995597273111343,0.7,0.9736842105263158,0.9718342105263158,bird-mixit
grywag,xc:767548,xc_767548,28,16.07,23.83,2,0.9694,0.014049374498426914,7.76,1.0,0.9694,bird-mixit
grywag,xc:507377,xc_507377,60,33.8,33.93,3,0.9705,0.03212687373161316,0.13,0.9931506849315068,0.9638527397260274,bird-mixit
grywag,xc:507377,xc_507377,89,49.46,49.54,0,0.9749,0.02936490997672081,0.08,0.9863013698630136,0.961545205479452,bird-mixit
grywag,xc:724109,xc_724109,7,6.29,6.7,0,0.9991,0.12653112411499023,0.41,0.9583333333333334,0.9574708333333334,bird-mixit
grywag,xc:27018,xc_27018,9,39.57,40.46,0,0.9999,0.07464893162250519,0.89,0.9545454545454546,0.95445,bird-mixit
grywag,xc:507377,xc_507377,88,49.05,49.13,0,0.9738,0.02841988205909729,0.08,0.9726027397260274,0.9471205479452055,bird-mixit
grywag,xc:722424,xc_722424,12,15.6,16.33,1,0.998,0.07692491263151169,0.73,0.9473684210526315,0.9454736842105262,bird-mixit
grywag,xc:507377,xc_507377,92,51.11,51.19,0,0.9735,0.026836523786187172,0.08,0.9657534246575342,0.9401609589041096,bird-mixit
grywag,xc:797914,xc_797914,14,12.81,15.34,0,0.9979,0.01950395666062832,2.53,0.9333333333333333,0.9313733333333334,bird-mixit
grywag,xc:78168,xc_78168,8,6.73,7.08,1,0.9944,0.14444662630558014,0.35,0.9333333333333333,0.9281066666666666,bird-mixit
grywag,xc:722424,xc_722424,17,20.45,21.14,1,0.9973,0.07333292067050934,0.69,0.9210526315789473,0.9185657894736842,bird-mixit
grywag,xc:324349,xc_324349,8,64.37,67.36,0,0.9968,0.06680070608854294,2.99,0.9166666666666666,0.9137333333333333,bird-mixit
grywag,xc:724109,xc_724109,6,4.85,5.16,0,0.9954,0.079140305519104,0.31,0.9166666666666666,0.9124499999999999,bird-mixit
grywag,xc:27018,xc_27018,13,54.02,54.86,0,0.9999,0.06927011162042618,0.84,0.9090909090909091,0.909,bird-mixit
grywag,xc:767548,xc_767548,8,3.89,3.95,2,0.997,0.010458853095769882,0.06,0.9090909090909091,0.9063636363636364,bird-mixit
grywag,xc:388636,xc_388636,6,3.85,4.14,3,0.9656,0.038835782557725906,0.29,0.9285714285714286,0.8966285714285714,bird-mixit
grywag,xc:432286,xc_432286,16,36.91,37.34,0,0.9167,0.025755541399121284,0.43,0.9777777777777777,0.8963288888888888,bird-mixit
grywag,xc:783762,xc_783762,11,7.91,7.98,3,0.8905,0.013134656473994255,0.07,1.0,0.8905,bird-mixit
grywag,xc:783762,xc_783762,0,0.02,0.09,2,0.978,0.007650630082935095,0.07,0.9090909090909091,0.889090909090909,bird-mixit
grywag,xc:432286,xc_432286,1,8.02,16.02,2,0.9987,0.013556767255067825,8.0,0.8888888888888888,0.8877333333333333,bird-mixit
grywag,xc:388636,xc_388636,11,6.18,6.41,0,0.8834,0.042170535773038864,0.23,1.0,0.8834,bird-mixit
grywag,xc:722424,xc_722424,5,5.83,6.73,1,0.9787,0.0591876320540905,0.9,0.8947368421052632,0.8756789473684211,bird-mixit
